,gene,score
5126,B4GALNT2,0.069264022
5127,CRISP1,0.069263694
5128,RAPGEF2,0.069260427
5129,STIM2,0.069259947
5130,ANLN,0.069259917
5131,SMARCAD1,0.069258309
5132,CTSS,0.069257062
5133,PTPN21,0.069257045
5134,RPL19,0.06925598
5135,APOL3,0.069255157
5136,TRAPPC12,0.069254771
5137,CLEC4C,0.069254298
5138,DPH3,0.069253676
5139,CDKL1,0.069253108
5140,PTGR2,0.069251983
5141,IL2,0.069249318
5142,PRR5-ARHGAP8,0.069248478
5143,DAZAP2,0.069248334
5144,COQ7,0.069248305
5145,TAF4B,0.069246788
5146,VIT,0.069246788
5147,PLGRKT,0.069246759
5148,CYTH3,0.069246677
5149,UGT2B4,0.069246473
5150,CAGE1,0.069243533
5151,RBM28,0.069243219
5152,NUP37,0.069242396
5153,FATE1,0.069242338
5154,EXOC1,0.069241147
5155,FAM78B,0.069239424
5156,LDLRAD1,0.069239354
5157,GTF2H5,0.069238899
5158,RRAS2,0.069237062
5159,KANK4,0.069236954
5160,CES1,0.069236634
5161,KIF21A,0.069235323
5162,FGD5,0.06923499
5163,FGF18,0.069234259
5164,PRIMA1,0.06923287
5165,CDT1,0.069230467
5166,CCDC88C,0.069229052
5167,AGXT2,0.069227864
5168,ARID3A,0.069227519
5169,STAT5B,0.069225969
5170,BBOX1,0.069222209
5171,KNG1,0.069221588
5172,MYBPHL,0.069220545
5173,ZNF727,0.069217336
5174,SLC44A1,0.069217325
5175,ACOX2,0.069215898
5176,GTF2I,0.069215841
5177,BAG4,0.069215299
5178,CCNA2,0.069214316
5179,FGB,0.069214164
5180,SLC18A1,0.069212839
5181,ZNF668,0.069212216
5182,RAD54L2,0.069211067
5183,SYTL5,0.069210538
5184,SERPINE2,0.069209072
5185,ITLN2,0.069208733
5186,BHLHE40,0.069208246
5187,CCNC,0.069207917
5188,CDC27,0.069207067
5189,CCDC80,0.069206377
5190,CSE1L,0.069205407
5191,RPS25,0.069201399
5192,TYROBP,0.069200645
5193,PTGDS,0.069200537
5194,USP9X,0.069198799
5195,RAB1A,0.069196734
5196,ARHGAP12,0.069195183
5197,NUP50,0.069194014
5198,RANGAP1,0.069193843
5199,MED14,0.069192266
5200,ARRB1,0.069190595
5201,AMDHD2,0.069190199
5202,WDR12,0.069190012
5203,EIF2A,0.06918806
5204,PSMD6,0.069187615
5205,LRP5,0.069187529
5206,DCN,0.069186748
5207,RPL37A,0.069185783
5208,TEX101,0.069185187
5209,SIM2,0.069185001
5210,NAPRT1,0.069184093
5211,SERINC5,0.069183884
5212,TNFAIP8,0.069183252
5213,SMPDL3A,0.069183195
5214,FCGR2B,0.069181746
5215,TPM2,0.069181044
5216,2-Mar,0.069180992
5217,PSD2,0.069180081
5218,SLCO2A1,0.069177933
5219,MRPS27,0.069177313
5220,HACE1,0.06917613
5221,SYT3,0.069176018
5222,CHST15,0.069175354
5223,NTF3,0.069174582
5224,CAB39,0.069173037
5225,STARD4,0.069172853
5226,TNRC6A,0.069171884
5227,COPS2,0.069170768
5228,ESF1,0.069170441
5229,HAP1,0.069167448
5230,BTBD17,0.069167063
5231,SERTM1,0.069166872
5232,JMY,0.069166829
5233,TIMP2,0.069165831
5234,TNN,0.069165515
5235,TTC3,0.069165246
5236,FGF21,0.069165118
5237,SETDB1,0.069165089
5238,SLC22A16,0.069164999
5239,MSI1,0.069164642
5240,IGDCC3,0.069163614
5241,MAP3K4,0.06916288
5242,ATF7IP2,0.069162655
5243,ARC,0.069161671
5244,NKTR,0.069160932
5245,LARS2,0.069159668
5246,HAT1,0.069159379
5247,HAGH,0.069159281
5248,RGS21,0.069158465
5249,PDE9A,0.069156889
5250,MAP4K1,0.069156042
5251,STK25,0.069155838
5252,CYP20A1,0.069155049
5253,IFT172,0.069154604
5254,CACNG5,0.069154261
5255,RAP2C,0.069153662
5256,RTTN,0.06915111
5257,ARMC6,0.069148674
5258,JUND,0.069147465
5259,HORMAD2,0.069145594
5260,NAP1L4,0.069145262
5261,NRG4,0.069143755
5262,VPS26A,0.069143691
5263,DNAL1,0.069140501
5264,CCR3,0.069139463
5265,PCDH12,0.069138302
5266,NINJ2,0.069136221
5267,TRIM55,0.069135929
5268,RHOT1,0.069134926
5269,DCAF6,0.069134255
5270,MFAP5,0.069131922
5271,DIRC1,0.069129047
5272,FAM107A,0.069127308
5273,SLC41A2,0.069127025
5274,CSGALNACT2,0.069126363
5275,SLC15A2,0.069125375
5276,ARHGAP36,0.069124933
5277,YEATS4,0.069124374
5278,SIK2,0.06912241
5279,PCDH20,0.069122138
5280,RPS9,0.069121952
5281,PPP1R1A,0.069120034
5282,RAPH1,0.069119883
5283,CCDC132,0.06911942
5284,CDH17,0.069118673
5285,NDP,0.069117931
5286,PPAN,0.069116556
5287,VWCE,0.069115337
5288,NUDT21,0.069113703
5289,ACE2,0.069111586
5290,NCLN,0.069111065
5291,RPL21,0.069110761
5292,EIF2S2,0.069109751
5293,VOPP1,0.069108943
5294,CYB5R4,0.069107986
5295,LRRC48,0.069106601
5296,DERA,0.069104709
5297,SRPK3,0.069104085
5298,GUF1,0.069103729
5299,MBOAT1,0.069102038
5300,SLC9A3R2,0.069101001
5301,C1QBP,0.069100564
5302,CCNJL,0.069100129
5303,IFIT1,0.069099731
5304,CAMLG,0.069098921
5305,KCNJ11,0.069098599
5306,ACAN,0.069098148
5307,UCK2,0.069096929
5308,ARPC1B,0.069095707
5309,PLCXD1,0.069095151
5310,CLOCK,0.069094555
5311,DAG1,0.069093446
5312,TMEM241,0.069092291
5313,SLC26A10,0.069091871
5314,UBXN7,0.069090236
5315,HMGCL,0.069089404
5316,TNFRSF8,0.069088214
5317,MRPS2,0.069088112
5318,KANSL1L,0.069087714
5319,REV3L,0.06908735
5320,MAGED4B,0.069086829
5321,RHCG,0.069086358
5322,BCL11A,0.069086102
5323,NAA10,0.069086036
5324,CPB1,0.069085183
5325,FSIP2,0.069084942
5326,PRB2,0.069084942
5327,TPD52,0.069084256
5328,USP47,0.069084016
5329,TRMT61B,0.069082587
5330,TBCD,0.069082159
5331,SREK1,0.069080987
5332,IRAK2,0.069077789
5333,KIF27,0.06907621
5334,EMR1,0.069075876
5335,MCM6,0.069075683
5336,MRPL13,0.069075415
5337,SFRP1,0.069075108
5338,FRRS1,0.069074655
5339,PARP1,0.069072661
5340,PNPT1,0.069068599
5341,C2CD5,0.069064685
5342,OPA1,0.069064171
5343,KIF18A,0.069063505
5344,ABCD2,0.069062563
5345,LIMK2,0.069062264
5346,CCDC109B,0.069059216
5347,ADAMTSL2,0.069058883
5348,CCNH,0.069058732
5349,UBE2U,0.069057097
5350,AQR,0.069055139
5351,FAM168B,0.069054383
5352,ICA1,0.069053652
5353,NDUFAF3,0.069053372
5354,ATP5I,0.069052888
5355,SFRP2,0.069052734
5356,MRM1,0.069051921
5357,HAS3,0.069051747
5358,PSME4,0.06905172
5359,ATP10D,0.069050328
5360,TTBK2,0.069048357
5361,FNDC1,0.069048208
5362,LRP4,0.069048044
5363,SLC6A15,0.06904603
5364,CD81,0.069042887
5365,NUP107,0.069042627
5366,ATXN7,0.069042486
5367,SSBP3,0.06904191
5368,FAM169B,0.069040863
5369,SH3RF1,0.069040453
5370,BACE1,0.069040371
5371,AP1M1,0.069039214
5372,PDS5A,0.069037894
5373,MEGF6,0.069037802
5374,NPNT,0.069037461
5375,PSG9,0.069037002
5376,WIPF2,0.0690357
5377,CD38,0.069033857
5378,TBX5,0.069033537
5379,NFYC,0.069032904
5380,MYF5,0.069032371
5381,PSMG3,0.06903173
5382,SMYD1,0.069031546
5383,ARHGAP29,0.06903144
5384,ASS1,0.069030679
5385,RPL29,0.069029924
5386,GRAMD4,0.06902895
5387,SH3PXD2B,0.069028879
5388,KLHL18,0.069027328
5389,SLC9A7,0.069026637
5390,CPT1A,0.069026379
5391,RHPN2,0.069024185
5392,EDEM2,0.069023536
5393,MAP2K4,0.06902218
5394,MAX,0.069021599
5395,SELL,0.069020373
5396,UPB1,0.069019178
5397,POU2F2,0.069017655
5398,GPD1L,0.06901727
5399,STT3B,0.069014649
5400,CLK4,0.069014009
5401,STX11,0.069013544
5402,COL6A6,0.069011491
5403,ATAD2B,0.069011491
5404,RNF111,0.069011205
5405,ISCU,0.069009158
5406,ARHGAP31,0.069008029
5407,CPNE9,0.069006267
5408,CCDC158,0.069006213
5409,4-Sep,0.069005577
5410,KIAA1377,0.069005138
5411,PGK2,0.069004527
5412,TMEM97,0.069003716
5413,QPCT,0.069003682
5414,UTP23,0.069002998
5415,HAO1,0.069001275
5416,LBH,0.069000919
5417,FAT2,0.069000592
5418,ZNF462,0.069000378
5419,NEK9,0.069000123
5420,LRRC28,0.068997873
5421,TDRD12,0.06899681
5422,CEP63,0.068996643
5423,ADD3,0.068996127
5424,CYP2C18,0.068995811
5425,FAM169A,0.068995098
5426,ANKRD55,0.068993987
5427,SART3,0.068993828
5428,MCM5,0.068992993
5429,TNFSF11,0.068991949
5430,BNIP1,0.068990375
5431,RTKN,0.068990085
5432,ZNF573,0.068989542
5433,PGK1,0.068988705
5434,FBLN5,0.068987738
5435,FZR1,0.068987191
5436,CYB5R3,0.068985882
5437,STS,0.068985821
5438,KDM5A,0.068985413
5439,CTPS1,0.068984855
5440,FA2H,0.068984278
5441,GSS,0.068983918
5442,CA12,0.068982676
5443,PRRC2C,0.068981914
5444,WISP3,0.068981543
5445,COG4,0.068980087
5446,CRY1,0.068979386
5447,HGD,0.068976209
5448,FAM216B,0.0689746
5449,FAU,0.068974087
5450,CHMP4A,0.068973708
5451,PDE2A,0.068972573
5452,PDF,0.068971214
5453,ORC5,0.068970532
5454,BCL2A1,0.068969613
5455,PIM1,0.068968941
5456,CYP3A5,0.068967892
5457,NIF3L1,0.068967816
5458,SMG6,0.068967605
5459,SLC35C2,0.068967434
5460,MYH2,0.068967334
5461,KCNJ12,0.068967185
5462,FLVCR2,0.068966293
5463,DUSP14,0.068965898
5464,TTF2,0.068963786
5465,MCAT,0.068962524
5466,DUT,0.068961171
5467,RAB3IP,0.068959192
5468,TTLL2,0.068957461
5469,BNIP2,0.068955892
5470,FAM133A,0.06895538
5471,ADAMTS10,0.068955122
5472,DENND4A,0.068954623
5473,TDO2,0.06895186
5474,MRAS,0.068951516
5475,CALU,0.068951444
5476,ACTR2,0.068950018
5477,TMC5,0.068949115
5478,ANKRD13C,0.068948938
5479,STRBP,0.068948701
5480,SUCLA2,0.068948649
5481,JPH1,0.068948074
5482,GTF2A1L,0.068946889
5483,BMI1,0.068946473
5484,MAN1C1,0.068945448
5485,CLDND2,0.068944482
5486,GPRIN1,0.068943921
5487,MLLT11,0.068943875
5488,RUSC1,0.06894296
5489,HNRNPUL1,0.068942581
5490,ITGAM,0.068942407
5491,HEPHL1,0.068942391
5492,ALPK2,0.068939161
5493,SIGLEC9,0.06893821
5494,AHCY,0.06893647
5495,GPD2,0.068936382
5496,CYP4B1,0.068935767
5497,SPRED2,0.06893515
5498,ASB5,0.068933604
5499,FHL3,0.068932977
5500,HNRNPA2B1,0.068931666
5501,VMA21,0.06893064
5502,UGT1A10,0.068926448
5503,DLK2,0.068926351
5504,PRPH2,0.068925903
5505,PDE1B,0.068924871
5506,FERMT2,0.068923709
5507,ESYT2,0.068922653
5508,PRDM14,0.068921614
5509,PINX1,0.068921505
5510,ADH4,0.068921144
5511,ATG16L2,0.068920522
5512,SOCS3,0.068920247
5513,CCR5,0.068919827
5514,SUMO2,0.068919546
5515,SLC12A3,0.06891951
5516,MMP9,0.068918068
5517,JUNB,0.068917929
5518,AKR1B1,0.068917824
5519,C1QTNF7,0.068916114
5520,C2CD3,0.068915939
5521,ZNF618,0.068915678
5522,LRIG3,0.068914955
5523,FOXJ3,0.068914297
5524,KDM1B,0.068914226
5525,SULT1A1,0.068913628
5526,CIRH1A,0.068913223
5527,RNASE4,0.068913008
5528,SYNPO,0.06891221
5529,ZNF254,0.068911708
5530,FCN3,0.068911595
5531,PITPNM2,0.068910763
5532,PCP4,0.068910299
5533,GTPBP2,0.068909414
5534,SRGN,0.068908445
5535,LRRC39,0.068906175
5536,EPN3,0.068905564
5537,SNX7,0.068905303
5538,EP400,0.068904913
5539,COL4A3BP,0.068903132
5540,MUC4,0.06890306
5541,TSN,0.068902687
5542,TNNT3,0.068900305
5543,PSMC3,0.068899843
5544,GRAMD1C,0.068899221
5545,SLC5A8,0.06889916
5546,GRB7,0.0688989
5547,MAP1LC3B,0.068897865
5548,CASP5,0.068897521
5549,SAFB2,0.068897106
5550,PPP2R3C,0.068895986
5551,RAB6C,0.068895878
5552,COPB2,0.068895506
5553,MKX,0.068894121
5554,SETDB2,0.068893405
5555,SELPLG,0.068892202
5556,DSC3,0.068891765
5557,MRPS15,0.068891732
5558,WIPF3,0.068890127
5559,ACAP2,0.068889704
5560,SLC15A1,0.068887086
5561,HOOK3,0.068884094
5562,OLFML2B,0.068883849
5563,CPN1,0.068883205
5564,RAB3GAP2,0.068883047
5565,MTNR1B,0.068882298
5566,ABCG1,0.068881561
5567,ERMP1,0.068879747
5568,DDX60L,0.068879462
5569,FANCM,0.068879041
5570,IQUB,0.068876935
5571,RPAP2,0.068876496
5572,LYRM4,0.068876318
5573,IL10RA,0.068874587
5574,ASB15,0.068874425
5575,AKAP7,0.068873527
5576,NFX1,0.068869115
5577,NT5E,0.068865317
5578,TM7SF2,0.068863961
5579,GTF2B,0.068863863
5580,UTP14A,0.068861766
5581,METAP2,0.068858865
5582,SPOP,0.068858539
5583,EVC,0.06885748
5584,RXFP2,0.068855811
5585,PRPF6,0.068855737
5586,TAGAP,0.068854431
5587,HRSP12,0.068853626
5588,CCDC85B,0.068852211
5589,CSNK2B,0.068852204
5590,ELP3,0.068851026
5591,CD79A,0.068850072
5592,LPIN1,0.068849212
5593,ANXA1,0.068848465
5594,FANCA,0.068845886
5595,LTB,0.068844636
5596,CUL4B,0.06884293
5597,DYTN,0.068842829
5598,GDPD1,0.068842764
5599,CCDC90B,0.068839035
5600,VCAM1,0.068838826
5601,GYPC,0.068835614
5602,FGF2,0.068835412
5603,SCAND1,0.068835407
5604,RNF144A,0.068835212
5605,STAU1,0.068834548
5606,HEYL,0.068834282
5607,SS18,0.068834069
5608,FAM69A,0.06883395
5609,RAP1B,0.068833816
5610,VPS45,0.06883298
5611,CORO2A,0.068832836
5612,ATP7B,0.068832077
5613,SLCO4C1,0.068828181
5614,GLS,0.068828179
5615,TMEM130,0.06882751
5616,POU2AF1,0.068827022
5617,STYK1,0.06882497
5618,FMO3,0.068823571
5619,ARHGAP30,0.068823202
5620,RBBP7,0.068822121
5621,PDCD6IP,0.068821711
5622,CCDC169,0.068820858
5623,CDC42EP4,0.068820788
5624,ABLIM3,0.068820419
5625,GUCY2C,0.068820044
5626,ITGA2B,0.06881859
5627,OTX1,0.068817885
5628,SOD2,0.068817096
5629,TULP1,0.068816888
5630,TCEB2,0.068815885
5631,PARVA,0.068815305
5632,YAF2,0.068813533
5633,NLRP2,0.068813528
5634,RBM6,0.068811823
5635,ASZ1,0.068809145
5636,GUCY1A3,0.068804037
5637,NPY2R,0.068803361
5638,CEP290,0.068802432
5639,SACM1L,0.068802186
5640,IK,0.068801522
5641,SH3BP4,0.068800472
5642,ZNF264,0.068799749
5643,TACR2,0.068797933
5644,MYO1G,0.068797253
5645,HDAC5,0.068796542
5646,DDX3X,0.068796245
5647,MED1,0.068795827
5648,RGS3,0.068795766
5649,SCARA5,0.068795265
5650,SLC25A46,0.068793895
5651,CISH,0.06879342
5652,PDZK1,0.068793105
5653,MPPED1,0.068793041
5654,FTH1,0.068792405
5655,ADSL,0.068792146
5656,TMEM144,0.068791946
5657,DAAM1,0.06879141
5658,QDPR,0.068791165
5659,FIGNL1,0.068790517
5660,LRRC8B,0.068787181
5661,CCND2,0.068787161
5662,CCAR1,0.068786589
5663,UTP20,0.068784057
5664,ADORA2B,0.068782046
5665,FAM46A,0.068781762
5666,PIGU,0.06878128
5667,DNAJC10,0.068780393
5668,CASP8,0.068777641
5669,CANT1,0.068776649
5670,SMCHD1,0.068776107
5671,ARHGEF12,0.068776025
5672,PSMD2,0.068775617
5673,LTBP2,0.068775607
5674,ZNF257,0.068775389
5675,KIAA0226L,0.068774643
5676,RAB2A,0.068774329
5677,ZNF148,0.068773871
5678,LRCH3,0.068773742
5679,FBXO43,0.0687725
5680,NSMAF,0.068771878
5681,DKK3,0.068770698
5682,FASN,0.068770549
5683,NPY1R,0.06877043
5684,GJA4,0.068770197
5685,SNX2,0.068770107
5686,TEX10,0.068769919
5687,CDC73,0.068768787
5688,MLST8,0.068767178
5689,KIF22,0.068766035
5690,URI1,0.068765233
5691,SETX,0.068763948
5692,ATG5,0.06876324
5693,CDC42SE1,0.068761351
5694,TMEM63C,0.068758835
5695,TCF7,0.068757543
5696,MAP3K12,0.068757375
5697,TMPRSS11A,0.068755593
5698,PEX7,0.068755476
5699,MTDH,0.068755366
5700,MACROD1,0.068755183
5701,BMP8B,0.068754896
5702,PLEKHH2,0.068749125
5703,KIAA1958,0.06874819
5704,PUM1,0.068747316
5705,KATNAL1,0.068746958
5706,ARHGAP8,0.068744827
5707,RNFT2,0.068744383
5708,TMCO1,0.068743274
5709,SRF,0.068743187
5710,TC2N,0.068743016
5711,ASPM,0.068742296
5712,ZDHHC11,0.068741477
5713,WNT7A,0.068739486
5714,OTUD6B,0.06873892
5715,DTYMK,0.068738708
5716,ETS2,0.068737569
5717,NCF2,0.068736302
5718,IL2RG,0.068736244
5719,AMDHD1,0.068735772
5720,SLC9A4,0.068734719
5721,PER3,0.068734457
5722,ALG14,0.068733739
5723,TERT,0.068733528
5724,CDK7,0.068731275
5725,CHMP4B,0.068728881
5726,BTG3,0.068726451
5727,IQCK,0.068724952
5728,OVOL1,0.068723833
5729,PHYH,0.068723724
5730,SEC24B,0.068723483
5731,ECHS1,0.068721961
5732,MAPK15,0.068720495
5733,ADAM9,0.068717938
5734,UBE2D4,0.068716635
5735,MAPK13,0.068714124
5736,TNNI3K,0.068712984
5737,TRIP4,0.068712334
5738,EIF2B3,0.068711667
5739,ZNF408,0.068708522
5740,RNF213,0.068706852
5741,PSMC4,0.068706257
5742,CDK10,0.068706054
5743,TMPRSS2,0.06870536
5744,AQPEP,0.068705245
5745,ALDH1B1,0.068703899
5746,SEMA3F,0.068703252
5747,GPR176,0.068702641
5748,PDIA3,0.068702457
5749,TUBB4B,0.068702017
5750,ABCB7,0.068701728
5751,ZNF711,0.068701483
5752,BUB3,0.068700866
5753,CTR9,0.068700089
5754,CDX2,0.0686987
5755,WDR59,0.068697565
5756,ANKRD34A,0.06869637
5757,CD6,0.068694339
5758,PERP,0.068694337
5759,PPIP5K2,0.068693197
5760,MGAT5B,0.068693015
5761,ABCC8,0.068692937
5762,EGLN1,0.068692721
5763,PTPN12,0.068692122
5764,SORBS3,0.068691838
5765,ACAT1,0.068689563
5766,PSIP1,0.068688165
5767,HMGN5,0.068686829
5768,ZMYND10,0.068686178
5769,HAUS1,0.068685532
5770,CTXN3,0.068684122
5771,CADM3,0.068683417
5772,WDFY1,0.068682859
5773,MBOAT2,0.06868234
5774,LRRC32,0.068678579
5775,TMPRSS11E,0.068677446
5776,CXCL13,0.068677438
5777,STON1-GTF2A1L,0.068676509
5778,POLR2L,0.068674729
5779,ILK,0.068673475
5780,TSPAN3,0.068671678
5781,PCBD1,0.068671111
5782,NAALAD2,0.068670521
5783,SFMBT1,0.068668428
5784,PRKAA1,0.068667631
5785,SNX27,0.068666857
5786,FCRL3,0.068666637
5787,COX5A,0.068665712
5788,ARHGAP17,0.068665308
5789,SF3B2,0.068664945
5790,LGMN,0.068664543
5791,GRAMD1B,0.068663181
5792,PRMT3,0.068660553
5793,SUMO3,0.068659985
5794,SMARCD1,0.068658232
5795,CCR1,0.068658136
5796,GEMIN5,0.068657916
5797,SLC6A5,0.06865588
5798,MTA2,0.068655601
5799,EIF4A1,0.068655304
5800,FOXM1,0.068654179
5801,CEP250,0.068653735
5802,FOXN2,0.068652518
5803,LMBRD1,0.068651158
5804,FOLH1,0.068650721
5805,PCNXL3,0.068650018
5806,DTWD2,0.0686494
5807,MRPS33,0.068649369
5808,ANKHD1,0.06864875
5809,APPL1,0.068648555
5810,PRNP,0.068648041
5811,CRYAB,0.068647298
5812,CCDC93,0.068645704
5813,NEK2,0.06864568
5814,MORC4,0.068644753
5815,HIST1H1C,0.068643915
5816,SLC45A3,0.068641331
5817,AHNAK,0.068638897
5818,EIF1,0.068638791
5819,EIF3L,0.068637608
5820,NUP210,0.068636507
5821,ATAD1,0.068635796
5822,RPS24,0.06863351
5823,ADAR,0.068632754
5824,GUCA1C,0.068631625
5825,RFX6,0.068631221
5826,AMBP,0.068631008
5827,PCOLCE,0.068630703
5828,AGFG1,0.06863042
5829,PAMR1,0.068630112
5830,TOMM40,0.068629601
5831,AGPS,0.068629451
5832,KIAA0930,0.068627761
5833,MECP2,0.068626162
5834,HDHD1,0.068622884
5835,BIRC3,0.068620789
5836,DLG5,0.068619971
5837,NEDD1,0.068618743
5838,PPP3R2,0.068618448
5839,TSPAN13,0.068618159
5840,TSPAN12,0.068617994
5841,POLN,0.068617659
5842,DOPEY2,0.068617137
5843,APBB3,0.068616819
5844,EBF4,0.068616789
5845,GKAP1,0.068614782
5846,UGT1A6,0.068612928
5847,USP49,0.068612868
5848,LYZL1,0.068612537
5849,TP53BP2,0.06861241
5850,GSK3A,0.06861213
5851,USP14,0.068610648
5852,HIVEP2,0.068608803
5853,FEZ2,0.068608689
5854,U2SURP,0.068607401
5855,KCTD17,0.068603976
5856,GINS3,0.068602837
5857,TWSG1,0.068602525
5858,E2F5,0.068601864
5859,COX10,0.068600806
5860,MAK,0.068598403
5861,EIF3E,0.06859691
5862,RPL35,0.068595145
5863,MUC17,0.068594458
5864,ZNF578,0.068593766
5865,ACADM,0.068593553
5866,NSUN7,0.068593339
5867,LSM4,0.068592096
5868,CNP,0.068590928
5869,IL32,0.06858989
5870,6-Sep,0.06858937
5871,C5ORF49,0.068588812
5872,SMARCA5,0.068588713
5873,AGO3,0.068588417
5874,CDK9,0.068588014
5875,CHAT,0.068587181
5876,EIF4EBP1,0.068586337
5877,CYP51A1,0.068585751
5878,ASIP,0.068584674
5879,OAS2,0.068583009
5880,IL15,0.068582132
5881,WBP2,0.068581913
5882,RBM26,0.068581726
5883,ERGIC1,0.068580775
5884,ARR3,0.068579784
5885,PIGN,0.068579676
5886,DLEU7,0.068579602
5887,INPP5F,0.068578252
5888,CAPZA1,0.068576897
5889,GNG10,0.068576777
5890,PNKD,0.068575718
5891,HSPA4L,0.068575541
5892,PLD3,0.068575229
5893,ACE,0.068574179
5894,POLR2D,0.06857349
5895,TRIB2,0.068572129
5896,RPS16,0.06857158
5897,IBTK,0.068571081
5898,MAP3K7,0.068570998
5899,STARD10,0.068570392
5900,TP53BP1,0.06857036
5901,PDE7A,0.068570196
5902,SBF1,0.068569293
5903,TAGLN2,0.068568065
5904,ABCG4,0.068567376
5905,RAE1,0.068567022
5906,LRRFIP2,0.068566859
5907,RAI2,0.068565714
5908,SLC25A5,0.068565518
5909,PARP14,0.068560653
5910,CNNM2,0.06856045
5911,CALCA,0.068560205
5912,GCH1,0.068559429
5913,TTC34,0.068557709
5914,ABCA8,0.068555577
5915,RPL36,0.068553216
5916,RREB1,0.068552558
5917,UBE2L6,0.068551972
5918,BLM,0.068551463
5919,KIAA1324,0.068550963
5920,MYH3,0.068550784
5921,SDF2L1,0.068550295
5922,ATP6V1H,0.06855004
5923,ENKD1,0.068549195
5924,IPO9,0.068549105
5925,SIRPA,0.068548317
5926,CAMSAP1,0.068547823
5927,AMOTL2,0.068547294
5928,SMPD3,0.068545367
5929,CHD4,0.068544739
5930,SLCO1C1,0.068543117
5931,ERVFRD-1,0.068542873
5932,GATAD2A,0.068539697
5933,GARS,0.068538806
5934,SERPINB1,0.068538233
5935,FBXO11,0.068537954
5936,ZNF600,0.068537763
5937,TTLL7,0.068537203
5938,UBE2K,0.068536959
5939,FUT3,0.068536877
5940,KIAA1045,0.068536644
5941,NIPAL4,0.068536239
5942,METTL24,0.068535822
5943,FUS,0.068534085
5944,NNT,0.068532596
5945,CLIP1,0.068530626
5946,PLA2G2A,0.068530396
5947,AKAP10,0.068528787
5948,PCMTD1,0.068528729
5949,NR1H3,0.068528222
5950,10-Mar,0.068528192
5951,KCNJ15,0.068527008
5952,ENPP7,0.068526284
5953,SPAG1,0.06852625
5954,ADCK3,0.068524526
5955,PSPH,0.068524417
5956,RPS19,0.068523952
5957,PAG1,0.068523254
5958,NEURL4,0.068522523
5959,FABP7,0.068522009
5960,LANCL3,0.068521234
5961,GATA1,0.068521078
5962,SLC33A1,0.068521004
5963,NT5DC1,0.068520155
5964,ORC4,0.068519287
5965,SEC14L4,0.068518708
5966,L2HGDH,0.068518001
5967,SYNGAP1,0.068517561
5968,CCDC172,0.068517027
5969,HPDL,0.068516916
5970,CSPP1,0.068516741
5971,TMOD3,0.068516308
5972,TLR3,0.068514076
5973,ZNF716,0.068513941
5974,ARRDC4,0.068511131
5975,DFNA5,0.068510725
5976,HEXB,0.068510525
5977,USE1,0.068510055
5978,CREB3L1,0.068508825
5979,CABIN1,0.068506932
5980,GADD45A,0.06850636
5981,SSPN,0.068506162
5982,TOMM70A,0.068506135
5983,TTC5,0.068505176
5984,TMEM150C,0.068501879
5985,PARD6G,0.068501703
5986,GNL3,0.068501577
5987,IDNK,0.068501487
5988,CSTA,0.068501336
5989,FANCL,0.06850091
5990,ZNF43,0.068499649
5991,LCORL,0.068499358
5992,RGS2,0.068498226
5993,PUF60,0.068497058
5994,EPC2,0.06849628
5995,INCENP,0.068496025
5996,PIK3C2A,0.068495708
5997,TFRC,0.068495504
5998,NUP133,0.06849452
5999,CLPB,0.068493531
6000,RASA4,0.068493289
6001,ST8SIA5,0.068492067
6002,POLR2F,0.068490364
6003,SYTL4,0.06849033
6004,AKR1C4,0.068490275
6005,NUDT9,0.068488897
6006,LAMB1,0.068488512
6007,RPS21,0.068488484
6008,LGALS1,0.068487917
6009,RBM27,0.068486991
6010,CCDC155,0.068486727
6011,DNAJC3,0.068485653
6012,STYX,0.068485397
6013,TADA2A,0.068485304
6014,CD82,0.068484654
6015,LRRC8A,0.06848453
6016,RASL10A,0.068484137
6017,RNF216,0.068483909
6018,SLC6A2,0.068482062
6019,TEX9,0.068481953
6020,JAK3,0.068481256
6021,RPL3,0.068480253
6022,AAAS,0.068478597
6023,F11,0.068477555
6024,IQCG,0.068477052
6025,NONO,0.068476014
6026,DGKD,0.068475297
6027,CENPF,0.06847503
6028,NDC80,0.068474742
6029,LAMB3,0.068473385
6030,TBC1D22B,0.068472674
6031,PSMD14,0.068472404
6032,SLC31A2,0.068470904
6033,PARP4,0.068470819
6034,SDHD,0.06847048
6035,PDHX,0.068470479
6036,HADHA,0.06847035
6037,SERBP1,0.06847022
6038,SLC16A12,0.068468783
6039,CTPS2,0.068468449
6040,MTHFS,0.068468426
6041,SCIN,0.068468324
6042,ARNTL2,0.068467473
6043,TRIP13,0.068466738
6044,CEP192,0.068466103
6045,ATF5,0.068464641
6046,IL7R,0.068464621
6047,RALGDS,0.068464134
6048,RAPSN,0.068464056
6049,CSK,0.068462387
6050,ALS2CR11,0.068462217
6051,TOP2B,0.068461491
6052,AP1M2,0.068461468
6053,BBS4,0.06846086
6054,TBC1D15,0.068458756
6055,SERINC2,0.068458472
6056,MLL,0.068458321
6057,UTP18,0.068457679
6058,ANAPC1,0.068457473
6059,KIAA1841,0.068457154
6060,GLP2R,0.068457123
6061,TMEM87A,0.068456129
6062,TNFRSF21,0.068455675
6063,L1CAM,0.068455651
6064,CHD1,0.068455099
6065,TMEM164,0.068454714
6066,SCML2,0.068454313
