gene,score
MGAT4C,28.89625602
MGLL,5.716325925
MGME1,-0.177709043
MGMT,-3.1497512939999996
MIA,-2.0204058209999998
MIB1,0.55786447
MICA,-3.515307157
MICALCL,-1.127316079
MICB,-6.551682894
MID1,-10.01178628
MID1IP1,-3.1032662269999998
MIEN1,-2.1366952059999997
MIER1,-1.5690780530000001
MIER2,-10.0505951
MIER3,-2.811159927
MIF,9.650552022000001
MIF4GD,-3.3193638589999996
MIIP,2.3026676530000003
MINK1,-18.780153
MIS18BP1,-10.360049
MITF,15.43854635
MKKS,-8.838069375
MKLN1,-1.080711245
MKS1,-2.42930856
MLEC,1.097956887
MLF1,-5.257055158
MLF2,-4.696349793
MLH1,-13.613797
MLIP,-18.12811511
MLLT1,-0.537456419
MLLT10,-6.349185232999999
MLLT11,-0.975850323
MLLT3,51.96150806
MLLT6,5.989385384
MLPH,-3.265813745
MLYCD,-8.653716377
MMACHC,-4.985315169
MMD,-3.3433752880000003
MMEL1,-6.781196243999999
MMGT1,17.06376178
MMP10,-4.790970178
MMP11,0.593649602
MMP13,5.310592529
MMP14,-10.5929375
MMP15,-10.82494268
MMP19,-8.605448681
MMP27,-7.019086882000001
MMP28,-2.1012975640000002
MMP3,-4.451456358
MMS22L,-7.744986187
MN1,-11.78877287
MNDA,4.577650242
MNX1,-6.046892279
MOB2,-4.908523263
MOB3B,-3.273788935
MOB3C,-3.5750398789999998
MOBP,-3.577964875
MOCOS,-14.56984325
MOCS1,-6.295263912999999
MOCS2,-4.119357416000001
MOG,-5.969681882000001
MOGAT1,14.210870199999999
MOGS,13.8253856
MON2,-26.52491965
MORC2,-0.239975839
MORF4L2,-4.8871515510000005
MORN4,-2.589822125
MOSPD3,-4.257659824
MOV10,-11.66722181
MPDZ,-1.566543257
MPEG1,-9.393177627
MPG,-5.121529488999999
MPHOSPH10,13.48376006
MPL,2.818832521
MPLKIP,5.871025132000001
MPND,-8.812899362000001
MPO,-12.70352941
MPP5,-11.48229978
MPP6,-9.542066775
MPP7,-9.461430257
MPPED2,-5.126459696
MPV17,-2.988359758
MPV17L,-3.531394338
MRC2,-14.5826899
MRFAP1,-2.150200296
MRGPRX1,4.755362527
MRGPRX2,1.474655888
MRPL13,-1.346482763
MRPL18,4.704347983
MRPL19,-1.017157901
MRPL2,-4.765778461
MRPL21,8.362066102
MRPL22,-3.2723530139999997
MRPL24,-3.493990114
MRPL30,-1.610934284
MRPL32,0.222211904
MRPL34,-1.637975288
MRPL37,-8.775563629
MRPL39,-5.7879590610000005
MRPL4,12.69380449
MRPL42,-1.6277047930000001
MRPL43,-5.291302978
MRPL45,-5.410518269
MRPL9,7.65910365
MRPS11,-5.07791405
MRPS16,11.71744016
MRPS17,-2.353748642
MRPS18A,11.99884619
MRPS18C,-2.724557735
MRPS2,2.261390424
MRPS22,-6.641996382
MRPS24,-3.016735633
MRPS26,-3.202129921
MRRF,-3.81894275
MRS2,-6.050319999
MRTO4,-2.049507411
MRVI1,-15.02710178
MS4A12,-3.799868985
MS4A14,-7.311981285
MS4A3,-2.687860795
MS4A7,-3.790346506
MSANTD3,-5.037508812
MSGN1,-3.379150192
MSH2,-14.85596033
MSH3,-8.904969986000001
MSH6,-20.04573875
MSI1,-5.212165622
MSI2,9.627841186
MSL3,11.42993313
MSMP,-2.538448018
MSN,-7.874796337
MSR1,-4.203913838
MST1R,-16.14960374
MT1F,-0.010546237
MT1X,-1.149073058
MT3,6.758136461
MTAP,-0.36646174600000003
MTCP1,-0.7763577509999999
MTF1,-12.421691599999999
MTFMT,16.13842469
MTFR1L,-4.253858363
MTHFD1,-7.200716195
MTHFD2,1.810312217
MTHFD2L,-7.176051275
MTHFR,-2.596884155
MTHFSD,-7.216803973999999
MTMR1,-11.42605465
MTMR12,-12.30059299
MTMR14,-6.090911292
MTMR2,-9.709312139
MTMR3,-10.00302427
MTMR6,-2.803640694
MTMR7,-10.13374035
MTMR9,-0.8088725440000001
MTNR1B,-4.524619865
MTOR,25.74474208
MTPAP,8.232215884
MTPN,-1.055257738
MTR,4.9993306010000005
MTRF1,-4.504475853
MTRR,5.846081026
MTSS1,-8.365237243
MTUS1,-8.767347897
MUC1,-0.6732688609999999
MUC16,113.2892101
MUC17,16.60651896
MUC21,19.85750652
MUC4,-49.76074079
MUC5B,-62.7328792
MUC6,-0.229795086
MVK,7.832210057999999
MVP,-15.15128666
MXRA5,46.16555875
MXRA8,-7.514345004
MYADM,-1.998536995
MYB,-7.177754015
MYBBP1A,-14.69255781
MYBL1,-5.853373457999999
MYBPC2,-15.07281885
MYBPHL,-5.685481242000001
MYC,90.40553723
MYCN,-1.214163633
MYD88,1.4103467680000001
MYF5,-3.19175978
MYH11,-17.3785193
MYH15,-24.41106193
MYH2,-14.21578153
MYH6,-28.49924235
MYH7,-8.390756124
MYH7B,-21.4344901
MYH9,-5.249071568
MYL1,-2.1295279480000002
MYL10,0.26114109399999996
MYL12B,-2.12949364
MYL3,-2.995934577
MYLIP,6.462248895
MYLK,-26.56101928
MYLK2,12.2761219
MYLK4,7.291216573
MYO19,-7.262841373
MYO1A,-2.584730909
MYO1C,-17.26338133
MYO1D,-10.74810426
MYO1F,0.005869836999999999
MYO1H,46.83268203
MYO3A,18.40364973
MYO3B,24.61481616
MYO5A,15.0015856
MYO5C,-9.067260726
MYO7A,-31.85350228
MYO9B,-21.24086583
MYOCD,-7.593363117999999
MYOD1,-5.069326247
MYOM1,-9.156037825
MYOM2,-15.94307314
MYOZ1,7.700859836
MYZAP,-8.751324798999999
N4BP2,-14.26810324
N4BP2L1,-8.382188767999999
N4BP3,46.90145984
NAA15,17.92767432
NAA30,-1.858879621
NAA35,1.856739102
NAALADL1,-13.08506884
NAALADL2,8.557874818
NAB1,-9.025906707999999
NAB2,-8.036378125
NABP1,-3.655513359
NABP2,-0.558394229
NACA,10.41068728
NACA2,-3.5505609939999996
NACC2,-6.5971185839999995
NADK,-3.3181371110000004
NADSYN1,-7.13196664
NAE1,-7.7371985279999995
NAGA,-7.076735961
NANOG,-5.591107528999999
NANOS3,-2.791665535
NAP1L2,10.51586692
NAP1L3,-5.471910895
NAP1L4,19.27895651
NAP1L5,-3.2835406810000003
NAPG,3.5334242060000003
NAPSA,-6.760486721
NARF,-8.963634728999999
NARS,-8.645879796000001
NARS2,-8.928056951
NASP,-8.483445477
NAT10,-6.612752069
NBAS,20.45689959
NBEA,57.0504441
NBEAL1,16.10252569
NBL1,-4.27935638
NCAPH,0.490841931
NCBP2,-3.085021179
NCCRP1,3.186655912
NCDN,11.51852885
NCEH1,-4.050389224
NCKAP5,55.25495027
NCKAP5L,-17.89881473
NCKIPSD,0.337375916
NCOA1,-12.4254479
NCOA2,12.63568412
NCOA3,-22.50501341
NCOA4,-3.275376718
NCOA5,5.888566205
NCOA6,22.21592806
NCOA7,15.05954902
NCOR1,68.98863317
NCOR2,28.92479203
NCR2,-5.037785919
NDC80,-1.297732651
NDE1,-1.824704725
NDEL1,-3.812917235
NDFIP2,-5.264534132
NDP,-2.4246047930000003
NDRG1,4.906573544
NDRG2,-7.463110831
NDRG4,-0.458743534
NDST1,-3.502583247
NDST2,0.47289954799999995
NDST3,-3.923396538
NDUFA1,-1.3188272140000001
NDUFAB1,1.120204919
NDUFAF2,4.905167355
NDUFB10,4.848073503
NDUFB2,5.125908529
NDUFB6,-2.413847937
NDUFB7,-2.0589219659999998
NDUFC2,-1.482823085
NDUFS1,5.818508409
NDUFS3,-3.7000676410000004
NDUFS4,6.706339926
NDUFS6,2.019525949
NDUFV2,-2.5392425430000003
NEB,-93.16543653
NEFM,-7.637818617000001
NEGR1,10.63105689
NEIL1,-8.194729638
NEK10,-12.46275681
NEK3,-6.925242394
NEK6,-7.051582572
NEK7,-5.634358171000001
NEK8,-10.68344539
NEK9,-2.267971923
NELFA,24.31726653
NELFB,-5.815247272000001
NELFE,-6.501470648
NELL1,8.723775749
NEO1,-13.28988249
NETO2,4.2220469430000005
NEU3,-3.447543543
NEUROD4,-3.392739756
NEUROD6,1.7264589540000002
NEUROG2,-4.693827659
NEUROG3,3.546537919
NF1,6900.732494
NF2,-2.8841703510000003
NFAM1,-4.865556095
NFATC1,-4.149352909
NFATC2,3.8309431989999996
NFE2L1,-12.19196157
NFE2L2,26.96050405
NFE2L3,10.31263438
NFIB,-10.85672857
NFIC,-9.181929618
NFIL3,-7.680237159
NFIX,-8.893155868
NFKB1,-6.826440324
NFKB2,71.47514248
NFKBIA,7.703184921
NFKBID,-2.505020772
NFKBIE,195.6896294
NFKBIL1,-6.049596843
NFRKB,-12.14505926
NFS1,-6.855939079
NFU1,-4.5416574380000005
NFYB,-0.603607572
NGB,4.354930619
NGF,105.8289304
NGFR,-7.28611448
NHS,0.5141993979999999
NID1,6.984456849
NIN,-23.7477779
NINJ1,-2.7720235580000003
NIPA2,4.818489584
NIPBL,-2.825486605
NIPSNAP3A,-4.329448692
NIT1,1.376887076
NKAIN2,-1.936816731
NKTR,-15.88376827
NKX2-1,0.17613784600000001
NKX2-3,-5.741170889
NKX2-4,-4.860990869
NKX3-2,-5.677346029
NKX6-2,-4.780972102
NLE1,-5.201606871
NLGN1,7.165431164
NLGN4X,7.174034187999999
NLK,-0.938166209
NLRC5,-24.66220505
NLRP1,-4.339441328
NLRP11,-1.512048644
NLRP12,1.120850958
NLRP14,69.05615315
NLRP3,55.88525878
NLRP4,-4.587668463
NLRP5,-15.60014737
NLRP6,-13.56136191
NLRP8,18.74575363
NMBR,-1.6141828809999998
NME1,-3.331121103
NMNAT3,-5.996324313
NMRAL1,-4.614871851
NMRK2,-3.9854218169999998
NMT1,-6.900803603
NMUR1,-7.093895794
NNMT,7.300045449
NOA1,-10.48054143
NOD2,-9.747984493999999
NODAL,-4.860793558999999
NOL10,-12.00342668
NOL11,-9.269004342999999
NOL4,-0.649270447
NOL7,4.082464806
NOL9,5.322692583
NOMO1,-13.5349943
NONO,-3.425638075
NOP10,-0.963038332
NOP16,-5.041098188
NOP2,-6.730576844
NOSIP,-5.560175435
NOSTRIN,-2.976833057
NOTCH1,302.4645871
NOTCH2,84.65388576
NOTUM,-2.082256917
NOX3,-6.7818614429999995
NOX5,-7.722583722
NPAS2,-12.27238931
NPAS3,-15.00774415
NPAS4,-8.645276917
NPB,-1.953017704
NPBWR1,-5.266536486000001
NPC1,2.557825953
NPEPPS,13.96228805
NPFFR1,-0.511969581
NPFFR2,-0.016532796000000002
NPHP3,-14.67684137
NPHS2,-0.492683031
NPL,-7.091855159
NPLOC4,-0.736530397
NPM1,5.604007952000001
NPPA,-2.086080366
NPPB,-1.420465235
NPR1,-12.48282764
NPS,-1.620925706
NPSR1,3.6247092110000003
NPW,-0.131010508
NPY1R,0.716168018
NPY2R,-2.97455356
NPY5R,1.958858542
NR0B2,-1.0782354440000002
NR2C2,-7.035669359
NR2F1,1.02762743
NR2F2,4.534247421
NR3C1,0.925766014
NR3C2,-1.3006737179999999
NR4A2,-8.360060263
NR4A3,-6.512878227000001
NR5A2,-0.34858178799999995
NR6A1,-7.25843803
NRAP,-10.17040056
NRARP,-1.520664223
NRAS,24.71476454
NRBP1,-6.581803697000001
NRCAM,-6.635482822999999
NRDE2,-7.568083592000001
NREP,4.4241274960000005
NRF1,2.9950585419999998
NRG1,10.80644537
NRG3,19.34682313
NRIP3,44.55403687
NRN1,-3.278081522
NRP1,-3.7574427189999997
NRP2,-16.73659461
NRXN1,48.487145700000006
NRXN3,4.832695536
NSD1,-2.431745696
NSG1,-2.49560252
NSMCE1,-4.695819504
NSMCE2,-4.692227126000001
NSMCE4A,11.94129543
NSRP1,23.72492974
NSUN3,-1.5237273340000002
NSUN4,0.26057135
NT5C,3.595127923
NT5C2,-2.11415824
NT5C3A,-4.989131727
NT5C3B,-5.190614287
NT5DC1,-6.381803565
NT5DC2,-9.351048442
NT5E,-10.37206194
NT5M,-3.3135234639999998
NTM,39.79265554
NTMT1,-3.884856933
NTN4,9.917215348
NTN5,-5.454021312999999
NTRK1,-12.54961476
NTRK2,2.480306922
NTRK3,-0.336643376
NTSR1,-6.30496594
NUAK1,-6.587261044
NUAK2,-1.637586926
NUBP1,-5.958415232
NUCB2,-7.242789394
NUDCD2,-1.2070673920000001
NUDCD3,-6.60601672
NUDT13,-1.970078234
NUDT15,6.583101516
NUDT16,-3.446937515
NUDT22,-4.192953223
NUDT9,-5.278375395
NUF2,-8.393498401
NUFIP2,28.88068365
NUGGC,-10.88701162
NUMA1,-23.75286028
NUMBL,-9.508223297
NUP107,-12.97008087
NUP133,-19.66644141
NUP155,-16.87731326
NUP210,-11.6264291
NUP214,-26.07585832
NUP50,-7.870554997999999
NUP54,-6.898665382000001
NUP98,-10.08317086
NUS1,4.156962013999999
NVL,-2.100077251
NWD1,4.888823251
NXF3,6.163263361
NXF5,-0.831476848
NXPE1,-2.032110367
NXPE3,-0.7487717079999999
NXPE4,7.3799823479999995
NXPH1,-3.544428581
NXPH2,3.7819398989999997
NXPH3,-4.472470406
NXT1,5.587845969
OAF,2.40332807
OARD1,-2.00876048
OAS3,-11.13955233
OASL,-5.794341761
OAZ1,5.825784347999999
OBSCN,-32.22299168
OBSL1,-11.40802679
OC90,-0.44961389399999996
OCEL1,3.282490239
OCIAD1,-4.931135482
OCLN,7.149531361
ODAM,-3.5413262960000003
ODF1,9.912556871
ODF3,-4.626690936
ODF3L2,-4.682408916
OFD1,-9.71924666
OGDHL,8.092896788
OGFR,-6.913663753
OGFRL1,1.7393132040000001
OGN,1.915922675
OGT,50.55660724
OLAH,-5.428212058
OLFM3,-6.362396182
OLFML1,3.8545144510000005
OLFML2A,-9.44569606
OLIG2,-3.4284837130000003
OLR1,68.62865784
OMD,0.730745965
OPHN1,0.9579541159999999
OPN1LW,-2.585616311
OPN1SW,-1.499317049
OPN3,0.017576687
OPRD1,-5.619475456
OPTC,9.258990312
OR10A2,3.498501508
OR10A4,-0.522982654
OR10A5,-1.611767253
OR10A6,-2.241741777
OR10A7,-3.957759372
OR10G3,-1.081187259
OR10H1,12.76233749
OR10H3,-5.313523396
OR10K1,24.13643444
OR10Q1,-5.295234586
OR10W1,0.60124508
OR11H1,-2.322134634
OR11H12,4.475956185
OR11H4,-4.021091511
OR11H6,18.56508103
OR13C2,-5.266921703
OR13C8,-5.362767785
OR13J1,-5.13907013
OR14J1,0.8628101029999999
OR1A1,-4.258611765
OR1B1,7.659933061
OR1C1,0.316355971
OR1D2,-0.713716998
OR1F1,-5.145128154
OR1G1,9.597857548
OR1J4,-4.486082743
OR1L1,-3.3029548610000004
OR2A12,2.272479381
OR2A14,-2.993598327
OR2AE1,-4.21670924
OR2B3,-5.17078034
OR2C1,-4.644281961
OR2G3,8.687205334
OR2G6,-2.222191601
OR2L13,20.82378234
OR2M2,-1.342740089
OR2M4,58.36266351
OR2S2,2.943188736
OR2T29,-4.767092065
OR2T3,2.258885031
OR2T6,11.66790685
OR2Z1,-0.837067931
OR3A2,-4.327118104
OR4A16,-0.253251363
OR4B1,0.089990976
OR4C11,14.11175847
OR4C12,23.72650032
OR4C46,20.69694638
OR4D1,-5.359083997
OR4D5,47.16545701
OR4F15,-4.512446006
OR4K14,-4.479757407
OR4K15,-4.870124796
OR4K17,-6.000569994
OR4K2,3.8520941289999997
OR4M1,-2.343532209
OR4N2,19.88082999
OR4Q3,5.753362437000001
OR4S1,-3.445487941
OR4S2,-0.788638972
OR51A4,-4.942773996000001
OR51B4,4.483167405
OR51F2,4.558045439
OR51G1,4.069031537
OR51V1,9.594179457000001
OR52A1,-4.14382293
OR52B6,-4.855562231
OR52D1,2.5125360359999998
OR52E2,3.868685563
OR52E4,-1.856854152
OR52E8,4.136728832
OR52I2,-2.944556832
OR52J3,-4.773001253
OR52L1,-4.225145724
OR52N4,-0.23444279199999998
OR52R1,8.979859131
OR52W1,-5.420219575
OR56A1,8.09069496
OR56A4,-5.89905469
OR56B1,-5.574779021
OR56B4,3.97557787
OR5A2,-5.538264086
OR5AC2,22.32661959
OR5AK2,-2.673540839
OR5AU1,-4.006348488
OR5B2,-3.592032157
OR5B21,-3.066373412
OR5C1,4.553370656
OR5H1,-4.942792396000001
OR5H14,-3.113444402
OR5H2,4.720274621000001
OR5I1,-3.7845005589999996
OR5K4,-3.453785738
OR5M3,2.526447569
OR5M8,7.11784655
OR5M9,24.00342338
OR5P3,5.919820711
OR5W2,26.21641513
OR6B3,2.845292237
OR6C3,-5.372658075
OR6C4,2.08237168
OR6C6,-4.272693309
OR6C70,2.001741574
OR6N1,10.32642386
OR6N2,13.24617011
OR6Q1,1.9244168940000002
OR6T1,23.65809167
OR6V1,2.3487457000000003
OR7A17,2.254746972
OR7D2,1.168632981
OR7E24,-4.308729559
OR7G3,-3.8173376660000002
OR8B2,1.639479251
OR8B3,-4.794842303
OR8D1,2.824708378
OR8D4,0.321105292
OR8H2,15.89596809
OR8H3,16.65498981
OR8J1,2.7497957289999997
OR8K5,17.89922224
OR8U1,-4.179538644
OR9A2,-4.308892536
OR9G1,10.0255571
OR9I1,4.096367399
OR9Q2,0.080697507
ORAI1,-5.324670379
ORC6,2.422087168
ORM1,-2.9528464260000002
OSBPL1A,-14.19920068
OSBPL3,0.683284818
OSBPL6,2.632917044
OSBPL9,-0.41882938
OSCAR,-5.164956107
OSGIN1,-4.2952038660000005
OSM,-4.161860901
OSR1,-4.454334216
OSTC,1.959882365
OSTM1,1.23016299
OSTN,0.664557954
OTOA,-20.05426678
OTOF,-17.98282469
OTOS,-1.69839353
OTUD3,-7.2026287270000005
OTUD4,-1.196155419
OTUD5,6.7996561810000005
OTUD7A,-15.58980954
OVGP1,-10.32578991
OVOL2,6.40215577
OXCT1,-2.8110087530000003
OXCT2,-8.414098882000001
OXGR1,-3.858114286
OXR1,52.11342076
OXT,-1.6439942180000002
P2RX3,-6.208116156
P2RY12,-4.42849632
P2RY6,5.766654567000001
P4HA1,-9.335630975
P4HA2,51.47448093
P4HA3,29.47167201
P4HTM,-8.713760738
PABPC1,-8.983790508
PABPC4,16.02169318
PABPN1,10.59289942
PACRGL,7.534510732999999
PACSIN1,-1.0442684979999999
PACSIN3,-7.767297006000001
PAEP,-3.12842099
PAGE2B,-2.1371069680000003
PAGE4,-1.915217019
PAICS,0.773643805
PAIP2,-1.6748045269999998
PAK3,-0.21192432
PALM,3.4248272660000003
PALMD,-8.311567992999999
PAN2,-2.098163177
PAN3,-12.09979566
PANK2,-10.20276457
PANX1,-6.538621616
PAPSS1,-10.31571374
PAPSS2,-7.758265702
PAQR6,-8.07044969
PAQR7,-5.797814956
PAQR8,-2.784966572
PARD3B,44.59490839
PARD6A,-4.850836813
PARK7,-2.908250418
PARN,-11.95313583
PARP12,-2.467264489
PARP4,-10.11689063
PARS2,-7.989071695
PARVB,-6.468314161
PARVG,-2.49720997
PASD1,19.53812985
PATZ1,-5.855300843999999
PAX2,7.815826246
PAX3,4.656180265
PAX5,4.762953625
PAX7,-1.545399269
PAX8,6.594401486000001
PAX9,7.367003714
PAXBP1,10.68243597
PAXIP1,-4.178030528
PBOV1,-2.409809089
PBRM1,577.7959866
PBX1,8.915075489
PBX4,-1.044490846
PCBP1,100.5764931
PCBP4,-6.7432166460000005
PCDH10,69.78553634
PCDH11X,-12.65289081
PCDH17,27.367020500000002
PCDH19,0.794555682
PCDHA1,-0.189072663
PCDHA12,-5.249276147
PCDHA13,-0.8712538590000001
PCDHA5,-4.960400739
PCDHA7,0.207610198
PCDHA8,63.39828999
PCDHA9,-12.8635222
PCDHAC1,-11.56082266
PCDHB1,-12.48832558
PCDHB10,17.92749385
PCDHB11,22.65200231
PCDHB12,10.25323244
PCDHB13,5.714048902
PCDHB14,-7.068679665
PCDHB15,-2.905183004
PCDHB3,0.9929032790000001
PCDHB5,-6.45032891
PCDHB6,2.6706159130000002
PCDHGA10,0.185503165
PCDHGA4,-4.3341319469999995
PCDHGA7,-7.2898567089999995
PCDHGB2,9.326564855
PCDHGC3,-15.70518107
PCDHGC4,-0.559624995
PCED1A,-7.995205026
PCF11,35.91018142
PCGF6,-3.2734623189999996
PCLO,53.95582727
PCM1,-0.12265738400000001
PCNT,-24.71776334
PCP4L1,-1.2990109029999999
PCTP,-4.022328688
PCYT1A,-5.464467657
PCYT1B,-6.745916608
PDCD10,-3.4968643239999997
PDCD1LG2,-4.645943558
PDCD2,-6.185253596
PDCD6IP,-13.75994081
PDCD7,-8.202349238
PDCL,-1.707398709
PDE11A,-14.71150312
PDE4C,41.23654675
PDE4DIP,1.258042852
PDE6A,-13.21069138
PDE6B,39.33935015
PDE6G,-1.654853743
PDE7A,-5.578899037
PDE7B,-0.30380477
PDE8A,-4.840335699
PDGFB,3.50651969
PDGFC,3.517689414
PDGFD,-5.707337865
PDGFRA,-12.34170051
PDGFRB,1.787982458
PDGFRL,-6.8180686989999995
PDHA1,-6.231047742
PDHA2,4.404690077
PDHB,-0.753146896
PDHX,-7.747773566
PDIK1L,-5.378903087
PDK2,-7.969749846
PDK3,-1.8639763759999999
PDLIM5,2.017486786
PDPK1,-9.892905749
PDSS1,-4.779809571
PDZD11,-2.426110374
PDZD2,-23.69499705
PDZD7,-3.11423652
PDZD8,-15.22202521
PDZRN3,37.38566773
PDZRN4,6.346536146
PEBP1,-3.172777888
PECR,-5.294409843
PEG3,74.38625662
PELI3,-0.578042597
PELP1,9.188308815
PEPD,-7.913404395
PER1,-10.59820802
PEX1,-1.071959227
PEX10,-5.299738946000001
PEX12,4.111161411
PEX14,14.56968575
PEX2,-4.343818855
PEX3,-6.78413178
PEX5,-0.21141136800000002
PEX7,2.546652624
PF4V1,-1.8944078830000002
PFDN5,-0.650978295
PFDN6,-1.316117791
PFKFB1,-7.657480312000001
PFKM,-8.75288458
PFN2,3.944030372
PGAM1,-5.173162097
PGAM2,9.516432978
PGAM4,2.756747774
PGBD1,-11.28006271
PGBD2,-9.075681943
PGBD4,-9.101270292
PGC,-8.46321281
PGD,-8.019422068999999
PGK1,0.214418058
PGK2,-4.495722028
PGLS,-2.9406207980000003
PGLYRP1,-3.499646603
PGP,-5.519784697
PGPEP1,20.25082464
PHACTR2,-2.9283234910000004
PHC1,-7.861335285
PHF11,-4.698940101
PHF19,-10.82366562
PHF2,-5.919144931
PHF20,-0.571861531
PHF21A,2.7050517239999996
PHF6,106.30941979999999
PHF7,47.75693715
PHKB,-18.655030399999998
PHKG1,-7.163101042
PHKG2,-7.254015571
PHLDB1,-16.11302985
PHOX2B,-4.396823378000001
PHPT1,-2.720340058
PHRF1,-4.916065638
PHTF1,8.284180192
PHYH,15.28086569
PHYHD1,2.9173136189999997
PHYHIP,-4.465023778
PI16,-0.42915648799999995
PIAS1,0.217735022
PICALM,-0.371452974
PICK1,-7.016421297000001
PIF1,-12.76643381
PIGA,0.310193538
PIGF,-4.4707167839999995
PIGH,-1.092546319
PIGM,-7.23298009
PIGP,-2.704441903
PIGR,1766.9401710000002
PIGU,-8.053449127999999
PIGW,-3.085616286
PIH1D1,-5.39880141
PIK3AP1,7.838265008
PIK3C2B,1.266338945
PIK3C2G,17.51026745
PIK3CA,195.91598340000002
PIK3CB,-8.952816103
PIK3CD,-1.532511749
PIK3R1,80.3989345
PIK3R2,-4.899240774
PIK3R5,-12.78060972
PIM1,35.92638422
PIM2,-1.8341268240000002
PIM3,-4.463759665
PIN1,-2.8815608010000004
PIN4,-3.34506965
PIP,-2.648837653
PIP4K2A,17.33347895
PIP4K2B,15.63848628
PIP4K2C,-6.700504709
PIP5K1A,14.8479631
PIP5K1C,-12.23634189
PIP5KL1,-6.541522047000001
PIRT,-1.973471341
PITHD1,2.069380732
PITPNM1,-9.41136336
PITPNM3,-16.60842641
PITRM1,11.21262906
PITX2,8.56105526
PIWIL1,-4.116307596
PIWIL3,-0.9174879770000001
PKD1L1,-20.30674593
PKD2,-1.568990871
PKDCC,-0.976941985
PKHD1,-19.01495546
PKN1,-14.85414811
PKN3,-9.527297269
PKNOX2,-5.324826273
PKP2,35.08973108
PKP3,-12.437351099999999
PLA2G12A,-2.757982621
PLA2G2A,-2.790938782
PLA2G4A,14.02423081
PLA2G4B,-13.954070499999998
PLA2G4C,-9.728977728
PLA2G4E,13.87744969
PLA2G6,-12.44624102
PLA2R1,-11.47743065
PLAC8L1,5.736161921
PLAC9,-2.096633655
PLAG1,-5.837705985
PLAGL2,-7.42429497
PLAT,1.810230426
PLBD2,-2.8716808960000004
PLCB4,-7.849799622000001
PLCE1,3.7729858760000003
PLCG1,-5.642620706000001
PLCL1,-4.222861036
PLCL2,33.88267747
PLCXD2,-2.790753277
PLD3,-7.766445372000001
PLEKHA4,-12.54698264
PLEKHF1,-1.806729939
PLEKHG3,7.654786982999999
PLEKHG4B,-16.81353339
PLEKHG6,-3.578388468
PLEKHG7,0.125922749
PLEKHH1,-17.418585800000002
PLEKHJ1,-5.425802487
PLEKHM1,-19.22703747
PLEKHM2,-17.44157752
PLEKHN1,-9.667397648
PLEKHS1,-6.155441887
PLIN1,-7.315493611
PLIN3,-3.8937603469999997
PLIN5,-3.58890487
PLN,-0.40245009299999995
PLP1,2.024745866
PLP2,-1.331217225
PLRG1,-8.60755122
PLS3,-3.991266327
PLSCR2,1.57991273
PLVAP,-6.406720547000001
PLXDC1,-2.384120068
PLXDC2,39.97599143
PLXNA1,-25.04850615
PLXNB1,-30.93612213
PLXNB3,-16.53120314
PLXND1,-20.48347651
PM20D1,-7.129398814
PM20D2,6.28106545
PMEL,11.46636907
PMF1,-3.769880296
PMFBP1,11.24831622
PML,-17.42555693
PMPCA,4.5720331960000005
PMPCB,-7.894474654
PNKD,-8.021006538
PNLIPRP1,8.692052286000001
PNMA1,34.53266729999999
PNMA2,1.715364156
PNMA3,-7.281721629
PNMT,-2.027821934
PNOC,-3.283839279
PNPLA2,-8.247929835
PNPLA4,14.69990014
PNPLA5,-2.154968316
PNPLA6,-18.27252196
PNPO,-4.458711159
PNPT1,-11.57103763
PODXL2,-2.321503618
POF1B,1.611796979
POGK,-9.697007831
POLD1,-2.270117381
POLD2,-8.529636517
POLE,-11.77891776
POLE2,2.581993726
POLE3,5.1952688369999995
POLE4,-1.90643876
POLG,47.3774679
POLI,30.10434091
POLN,1.213904209
POLQ,19.71835821
POLR2C,-4.548991796
POLR3A,-4.038053498
POLR3B,-1.309676101
POLR3C,3.95842084
POLR3D,1.3102596659999999
POLR3F,0.8129563040000001
POLR3G,-3.1011528160000004
POLR3H,-1.8280517330000001
POLR3K,-0.987709163
POM121C,-4.399642215
POMGNT1,-10.58928185
POMP,6.038502302
POMT1,-6.160369831000001
PON1,-4.967626535
PON2,2.466195443
PON3,23.42256611
POP5,0.983262442
POP7,4.640365235
POPDC2,-6.621686767000001
POR,5.094780844
POSTN,2.8409149489999996
POT1,42.10018765
POTEF,-19.35117479
POU1F1,2.588067271
POU2AF1,-4.123231753
POU2F1,6.318208274
POU2F2,9.254607372999999
POU3F3,-4.91634484
POU4F2,-3.07281456
POU5F1,-2.508532358
PPARG,-5.142591483
PPARGC1A,9.10841343
PPARGC1B,-9.991727191
PPCS,-5.738971619
PPEF1,-5.8146884960000005
PPFIA1,-13.22557331
PPFIA2,7.7616614120000005
PPFIA3,-18.34675926
PPFIBP1,-17.70869835
PPFIBP2,-7.074941882999999
PPIB,-3.874207747
PPIE,5.529552667999999
PPIF,-3.6585483639999996
PPIH,-3.340709854
PPIP5K2,-20.26339899
PPM1D,-7.84480311
PPM1E,-11.97506178
PPM1K,1.284245485
PPM1L,-5.507974922000001
PPP1R10,-11.17357001
PPP1R12A,-8.088756417
PPP1R13L,-6.0039451129999994
PPP1R15A,11.45442583
PPP1R15B,-10.20781911
PPP1R16B,-0.22254686199999998
PPP1R1B,-3.2001671210000002
PPP1R1C,-1.842435297
PPP1R2,-4.00587928
PPP1R26,-18.118644800000002
