,gene,score
12442,ICAM1,-7.035980693
12443,PRAMEF4,-7.036156592
12444,ZNF614,-7.037438633
12445,FBXL14,-7.038234347
12446,GOLGB1,-7.038240737
12447,ZNF266,-7.03896712
12448,ATP2B2,-7.039174145
12449,HENMT1,-7.04195714
12450,MMP1,-7.042635632
12451,TTBK1,-7.04427301
12452,HECTD3,-7.04505418
12453,LIMS2,-7.045290599
12454,ZNF764,-7.046021986
12455,ITK,-7.046027453
12456,TNFRSF1A,-7.046742744
12457,CD248,-7.048248964
12458,PROSER2,-7.049334932
12459,DES,-7.050447536
12460,YARS2,-7.051530567
12461,NEK6,-7.051582572
12462,SMAD6,-7.051964301
12463,TCF7L1,-7.057244797
12464,FAM57B,-7.058242747
12465,SYNE4,-7.062159892
12466,CSF2RB,-7.063597862
12467,KLF8,-7.064614612
12468,PPP2R5C,-7.065514069
12469,ST13,-7.065767735
12470,CWH43,-7.065808172
12471,GDI2,-7.066002575
12472,PCDHB14,-7.068679665
12473,INHBB,-7.069829533
12474,SERPINA9,-7.070412995
12475,CORO2B,-7.07057008
12476,TOX2,-7.073473262
12477,LILRA6,-7.074044741
12478,PPFIBP2,-7.074941883
12479,NAGA,-7.076735961
12480,MBTPS2,-7.078341128
12481,ARFGAP1,-7.078542494
12482,SCLY,-7.078756931
12483,KIAA0408,-7.082157836
12484,BZW1,-7.083782252
12485,ASNSD1,-7.084445589
12486,B4GALT3,-7.084643861
12487,FASN,-7.086416381
12488,PARP3,-7.086475164
12489,WSB2,-7.086817233
12490,EYA3,-7.088160674
12491,CDK10,-7.088232295
12492,VPS4A,-7.09031235
12493,NPL,-7.091855159
12494,AGFG2,-7.093717129
12495,NMUR1,-7.093895794
12496,CNDP2,-7.096281637
12497,TXNDC16,-7.098230838
12498,CTBP1,-7.098784445
12499,DAP3,-7.099760077
12500,GPR150,-7.100538207
12501,TRAF5,-7.101356298
12502,TMEM184A,-7.102192356
12503,VAV3,-7.103847436
12504,ELK3,-7.103856685
12505,ADSL,-7.104946046
12506,IRGC,-7.10533812
12507,PITPNM2,-7.107555279
12508,CEPT1,-7.109130806
12509,APOBEC3B,-7.110726407
12510,CCIN,-7.112179856
12511,SLC25A23,-7.113095151
12512,SUMF2,-7.113431474
12513,CSNK1E,-7.113993264
12514,NECAB3,-7.114676035
12515,VAV2,-7.116856929
12516,DPF3,-7.118284803
12517,PAFAH2,-7.123936044
12518,HMGCR,-7.124262095
12519,CCR2,-7.125413915
12520,IFI44L,-7.127070915
12521,MCPH1,-7.127233724
12522,KLHL35,-7.127314449
12523,GDF11,-7.128453469
12524,BCKDK,-7.12860682
12525,PM20D1,-7.129398814
12526,NADSYN1,-7.13196664
12527,CTR9,-7.132444563
12528,FRMD8,-7.133116871
12529,DRD3,-7.133395691
12530,CLN3,-7.134034849
12531,ABI2,-7.134593423
12532,TMEM39A,-7.136013615
12533,MEPE,-7.136770659
12534,BRF2,-7.137971497
12535,LAMP3,-7.13830112
12536,GCAT,-7.13994674
12537,ZNF500,-7.141463867
12538,HRH3,-7.141787728
12539,ZNF75A,-7.142669106
12540,KDM4E,-7.143052221
12541,TUBA8,-7.144103543
12542,EGLN1,-7.14808239
12543,PPP1R32,-7.148228749
12544,CERS5,-7.152072478
12545,5-Sep,-7.152259458
12546,ADORA2A,-7.15343232
12547,CSNK1G2,-7.153642016
12548,THOC2,-7.154279222
12549,SERPINA11,-7.156512004
12550,PLEKHA1,-7.156902804
12551,DNAJB5,-7.157496088
12552,FIZ1,-7.158180667
12553,SF3B2,-7.158325973
12554,GNL3,-7.160129037
12555,ST14,-7.16097684
12556,HIBCH,-7.161475653
12557,FCRLB,-7.162936787
12558,CACNB4,-7.162950048
12559,PHKG1,-7.163101042
12560,ZNF212,-7.166977193
12561,CCDC88B,-7.171474468
12562,BRIP1,-7.172797361
12563,CASP9,-7.174045121
12564,BMP8B,-7.174357169
12565,MTHFD2L,-7.176051275
12566,MPI,-7.176658509
12567,MYB,-7.177754015
12568,FBXO38,-7.178721635
12569,ISYNA1,-7.17919845
12570,DMRTA2,-7.180271273
12571,IL13RA1,-7.181139506
12572,ENDOU,-7.181199801
12573,FBXW4,-7.181863304
12574,LRP11,-7.182162007
12575,GPR19,-7.18303435
12576,TKTL2,-7.183364293
12577,SGIP1,-7.183482674
12578,DPEP1,-7.184131737
12579,ZNF618,-7.189484947
12580,ZNF562,-7.190119453
12581,LRRC28,-7.190617014
12582,SLC52A1,-7.19210322
12583,DUSP15,-7.192422664
12584,ARSB,-7.193942132
12585,HAPLN3,-7.193976481
12586,PHAX,-7.194970715
12587,CCDC83,-7.196059615
12588,ERCC8,-7.196289263
12589,IWS1,-7.197236414
12590,FKBP5,-7.198660256
12591,SLC37A2,-7.198688003
12592,DEF6,-7.199943831
12593,TMPPE,-7.200250812
12594,KRT81,-7.200514398
12595,MTHFD1,-7.200716195
12596,LHX5,-7.201696995
12597,CHD1L,-7.202220845
12598,OTUD3,-7.202628727
12599,SLC16A1,-7.204076919
12600,PPIL2,-7.20426657
12601,GRHL1,-7.205640537
12602,ONECUT3,-7.205749001
12603,MYOC,-7.206025644
12604,KRT33A,-7.207649088
12605,KRT25,-7.208340072
12606,ZNF547,-7.208787808
12607,CDK18,-7.209588188
12608,DMAP1,-7.211626707
12609,IPMK,-7.211954106
12610,RNF149,-7.212740123
12611,CPT1C,-7.213136184
12612,ZC2HC1C,-7.215902167
12613,MTHFSD,-7.216803974
12614,SLC36A4,-7.218039732
12615,BTAF1,-7.219080666
12616,LRFN4,-7.220904694
12617,CPB2,-7.221558614
12618,ZAR1,-7.221746858
12619,TRAK2,-7.222036313
12620,UBP1,-7.222651443
12621,ACO1,-7.229160055
12622,HTRA4,-7.230123688
12623,PIGM,-7.23298009
12624,MTF2,-7.233745023
12625,PDSS2,-7.234169294
12626,MFSD12,-7.236027443
12627,TSPYL4,-7.236390928
12628,PRAME,-7.236445234
12629,REN,-7.237590455
12630,SYT12,-7.241536403
12631,NUCB2,-7.242789394
12632,SMAD2,-7.243046392
12633,TIGD4,-7.245549314
12634,SERPINC1,-7.245714287
12635,KLB,-7.246431715
12636,KAT7,-7.249671705
12637,GPR142,-7.249876766
12638,STXBP5L,-7.253636618
12639,PHKG2,-7.254015571
12640,LY75,-7.254839746
12641,SIRT7,-7.255472141
12642,SAAL1,-7.255683238
12643,PPME1,-7.25644308
12644,NR6A1,-7.25843803
12645,MED23,-7.259900935
12646,TRPV4,-7.260766754
12647,LARP6,-7.262172337
12648,MYO19,-7.262841373
12649,GLIS2,-7.262904269
12650,SLC7A7,-7.263149221
12651,UBR3,-7.268491455
12652,IGSF8,-7.268833253
12653,BTRC,-7.270956024
12654,FAM69C,-7.273078602
12655,FAM222A,-7.273558138
12656,PLAGL1,-7.273788757
12657,ALG2,-7.274756736
12658,USP11,-7.27899595
12659,MAPK14,-7.281090656
12660,PNMA3,-7.281721629
12661,DGAT1,-7.282474724
12662,RAPH1,-7.283566642
12663,NGFR,-7.28611448
12664,POU2F3,-7.288663534
12665,UGP2,-7.288718547
12666,SYT11,-7.288839639
12667,PCDHGA7,-7.289856709
12668,TTC16,-7.29330219
12669,ZBTB42,-7.293557558
12670,FAH,-7.296460401
12671,CRIPAK,-7.296474085
12672,HYAL3,-7.296921352
12673,CHI3L2,-7.29799184
12674,SDC3,-7.298781624
12675,CTSA,-7.300844286
12676,GALNT3,-7.302582265
12677,CHID1,-7.302932817
12678,CLUAP1,-7.303085398
12679,SDF4,-7.305520691
12680,TTC24,-7.306890946
12681,ZNF331,-7.308243514
12682,SP7,-7.30909105
12683,WDR88,-7.309517598
12684,SYT8,-7.310805684
12685,MS4A14,-7.311981285
12686,PRDM2,-7.31293754
12687,ZNF362,-7.313390839
12688,SART1,-7.313577733
12689,IQCD,-7.315352732
12690,PLIN1,-7.315493611
12691,NEK2,-7.316820237
12692,OTOP3,-7.317227228
12693,OCSTAMP,-7.317704484
12694,CSNK1G3,-7.3178921
12695,PSMC4,-7.31816624
12696,GAS2L2,-7.318849059
12697,ZFY,-7.320020647
12698,LHX9,-7.320036982
12699,POLDIP3,-7.321662852
12700,UBE3B,-7.322592828
12701,GNL3L,-7.326009639
12702,UGT1A3,-7.326787766
12703,LIPK,-7.326889827
12704,LRWD1,-7.327748071
12705,ZNF821,-7.327768247
12706,RFX8,-7.329010199
12707,WDR86,-7.330295302
12708,ZYX,-7.335444112
12709,ILK,-7.337042428
12710,KLHL38,-7.341439371
12711,WSB1,-7.344872024
12712,ILF2,-7.345998012
12713,SERPINF1,-7.347274858
12714,BZW2,-7.3473437
12715,KCNG4,-7.348775474
12716,CCNB2,-7.353004738
12717,WDR17,-7.353188389
12718,ZNF546,-7.353315605
12719,ATR,-7.354721369
12720,RBM17,-7.354856111
12721,SH2D7,-7.355119238
12722,CLIP2,-7.360027044
12723,ZNF792,-7.36041924
12724,CASC4,-7.360485714
12725,TRAF3IP3,-7.361867724
12726,LHX3,-7.363291703
12727,FMO1,-7.364085438
12728,MKNK1,-7.364093112
12729,SAMD14,-7.364747271
12730,RBMS2,-7.364754483
12731,ADAMDEC1,-7.368496562
12732,ATG4A,-7.369623415
12733,TSNARE1,-7.369696243
12734,FADS3,-7.369841496
12735,GFOD1,-7.370546736
12736,PPM1N,-7.371002579
12737,EXOSC9,-7.371484585
12738,CYP11A1,-7.372013211
12739,GDAP2,-7.372344637
12740,CD209,-7.373168164
12741,KIR3DL1,-7.373880692
12742,EFR3B,-7.375280586
12743,SERPINF2,-7.376079918
12744,KIAA0586,-7.376464389
12745,SLC16A6,-7.376683443
12746,LTBR,-7.378543414
12747,CENPN,-7.382207049
12748,SERGEF,-7.383193714
12749,FGFR1OP,-7.383612183
12750,KDM1A,-7.388410631
12751,NLGN2,-7.388418796
12752,UGT2B11,-7.388600204
12753,SCRN2,-7.389154965
12754,NDUFA10,-7.390925731
12755,PORCN,-7.392734604
12756,PDK4,-7.392988889
12757,SLC10A4,-7.393894865
12758,KAT5,-7.394590591
12759,TMPRSS3,-7.398632754
12760,ZDHHC13,-7.398824459
12761,STK35,-7.400056384
12762,TANK,-7.400102816
12763,KCNJ14,-7.400193116
12764,PNCK,-7.401243154
12765,SMAP1,-7.401398067
12766,TYMP,-7.403031213
12767,ME3,-7.403483804
12768,RTN4RL1,-7.404354427
12769,KCNA7,-7.405237895
12770,CBWD6,-7.40753506
12771,LRR1,-7.41534542
12772,MIOS,-7.415993823
12773,NFATC2IP,-7.416029186
12774,CDK15,-7.416669626
12775,PSMD12,-7.418771942
12776,IFT52,-7.419788501
12777,ZSCAN30,-7.420829532
12778,ZNF510,-7.420958473
12779,MBNL2,-7.421110982
12780,ERMAP,-7.421207296
12781,PLAGL2,-7.42429497
12782,IP6K1,-7.424922732
12783,GOT2,-7.426189845
12784,JPH2,-7.426353424
12785,TADA2B,-7.426822456
12786,STARD3,-7.427556183
12787,TTC31,-7.428191291
12788,WDR91,-7.432187931
12789,ADRA2B,-7.433237051
12790,LRRC36,-7.434001792
12791,FBXL2,-7.43556907
12792,GFM1,-7.44168955
12793,ELOVL5,-7.443343946
12794,POLD3,-7.445861446
12795,GNB5,-7.446195396
12796,PTPN13,-7.446618422
12797,NOP9,-7.448078946
12798,CASQ1,-7.448251865
12799,TUFT1,-7.450924455
12800,HTRA2,-7.451248873
12801,ETF1,-7.454340557
12802,OR4M2,-7.456373533
12803,KCNQ3,-7.456787636
12804,ASB10,-7.461064762
12805,NDRG2,-7.463110831
12806,CORO2A,-7.464553791
12807,TMEM151B,-7.464802858
12808,ABCF1,-7.467269979
12809,ZNF669,-7.46887059
12810,LAMB1,-7.469381327
12811,KANK4,-7.469489463
12812,ALG12,-7.470295899
12813,ACR,-7.471992508
12814,PNLDC1,-7.473277316
12815,ZNF394,-7.478494611
12816,PTDSS1,-7.478756345
12817,SGMS1,-7.48094526
12818,PLD4,-7.482181007
12819,IFIT5,-7.48292072
12820,TRDMT1,-7.484628477
12821,ALDOA,-7.485752793
12822,SSH1,-7.486192623
12823,TM9SF2,-7.492744662
12824,CHAT,-7.494138106
12825,UFL1,-7.498289532
12826,FXR1,-7.501252841
12827,BTBD3,-7.501387028
12828,ZNF19,-7.501482444
12829,DARS,-7.501886107
12830,KRT86,-7.502949338
12831,MMP21,-7.503642606
12832,CCKBR,-7.507060018
12833,LRRC14B,-7.507678757
12834,BPIFB1,-7.507733362
12835,ATG4C,-7.509974143
12836,PTPRT,-7.511198503
12837,MXRA8,-7.514345004
12838,ZNF672,-7.517623624
12839,MB21D2,-7.518995965
12840,ENPP7,-7.519157595
12841,AATF,-7.520773396
12842,THPO,-7.521064783
12843,DDX53,-7.521462412
12844,RBBP4,-7.521897309
12845,MMP9,-7.521988426
12846,ZDHHC3,-7.523133939
12847,MAP3K10,-7.52527307
12848,XPR1,-7.52751765
12849,CCT6A,-7.528788543
12850,KRT7,-7.529696102
12851,DBNL,-7.531948382
12852,KREMEN1,-7.533688123
12853,PREB,-7.535924953
12854,CPVL,-7.536642439
12855,HDAC8,-7.53717308
12856,EPN1,-7.537196131
12857,MDH1B,-7.537752899
12858,STXBP4,-7.541532214
12859,MACC1,-7.541607874
12860,TASP1,-7.542699851
12861,SLC43A1,-7.543579255
12862,CYTH3,-7.543663853
12863,ZDHHC6,-7.545131513
12864,SLC39A7,-7.549642653
12865,ZNF630,-7.549918976
12866,MAPK15,-7.554088555
12867,CPSF6,-7.55711304
12868,COX10,-7.558136981
12869,CSRNP3,-7.559196505
12870,CHRM5,-7.55960494
12871,CDH26,-7.563005835
12872,HHIPL1,-7.563034946
12873,GPC3,-7.563946007
12874,KIF6,-7.5641509
12875,VTN,-7.564152187
12876,FLI1,-7.566132418
12877,SH3BP5,-7.566397575
12878,TGFB3,-7.567064121
12879,NRDE2,-7.568083592
12880,TPM3,-7.56849175
12881,CARD14,-7.568615662
12882,TADA3,-7.568822492
12883,11-Sep,-7.570396551
12884,NMT2,-7.57077265
12885,ZSCAN22,-7.572458783
12886,SEMA7A,-7.573477442
12887,CYTH1,-7.574473964
12888,YY1AP1,-7.575168082
12889,SLC4A11,-7.576869619
12890,HIVEP3,-7.576891358
12891,GABPA,-7.578457285
12892,ARMC8,-7.580022243
12893,FAM69B,-7.582486754
12894,ABTB2,-7.584181647
12895,COL23A1,-7.587823012
12896,SNRNP70,-7.58867053
12897,SUV39H1,-7.589130217
12898,SARDH,-7.589266344
12899,FAM124B,-7.59054788
12900,MYOCD,-7.593363118
12901,TJAP1,-7.593565197
12902,ACTL6B,-7.593720715
12903,ZNHIT6,-7.593722426
12904,GPR61,-7.593884374
12905,CKMT1B,-7.595895959
12906,TRAPPC13,-7.596615064
12907,NRG2,-7.596918496
12908,AZI2,-7.597139469
12909,STK19,-7.598749663
12910,ALDH16A1,-7.598907087
12911,RRM2,-7.599370858
12912,IGSF22,-7.59976655
12913,CYP39A1,-7.599784713
12914,CRBN,-7.600284578
12915,CHST9,-7.601714967
12916,TEKT1,-7.604690886
12917,WDR26,-7.60502971
12918,EXOC5,-7.608724142
12919,PPP1R36,-7.612090605
12920,CKMT1A,-7.612499582
12921,NTN3,-7.614164488
12922,LLGL2,-7.614238777
12923,GNA12,-7.615186996
12924,PDE1A,-7.61633826
12925,TUBB2B,-7.61655792
12926,ARRDC2,-7.618099192
12927,SEC14L4,-7.618281643
12928,ACY1,-7.619789111
12929,F7,-7.622789449
12930,MBOAT4,-7.623964085
12931,BTNL8,-7.62604328
12932,FAM186B,-7.626044461
12933,USP29,-7.627042421
12934,DDX39B,-7.627710352
12935,TRAF3IP2,-7.629418766
12936,TNFRSF1B,-7.630172314
12937,LMOD1,-7.630871751
12938,ETS2,-7.633459399
12939,CHRM4,-7.634021647
12940,6-Sep,-7.636545888
12941,PSEN1,-7.637076878
12942,NEFM,-7.637818617
12943,ZNF3,-7.639526002
12944,SNX8,-7.640835132
12945,CARD10,-7.641051464
12946,IGHMBP2,-7.643234067
12947,RILPL1,-7.643242587
12948,MARVELD2,-7.650949055
12949,CDC73,-7.651095046
12950,SRSF11,-7.651115346
12951,XIAP,-7.652004858
12952,FNTB,-7.653495863
12953,OCRL,-7.65365146
12954,UBA5,-7.655387528
12955,GLB1L3,-7.65565861
12956,ABL1,-7.656236482
12957,PPARA,-7.65645138
12958,PFKFB1,-7.657480312
12959,KCNG3,-7.659206181
12960,ZNF25,-7.659448621
12961,DCTN2,-7.660200566
12962,CDKL2,-7.661133349
12963,ZDHHC1,-7.663382936
12964,ABHD16B,-7.663529731
12965,OAS1,-7.664613869
12966,TET3,-7.665012894
12967,UNC45B,-7.665593236
12968,GRK7,-7.668802494
12969,SETD7,-7.669343006
12970,WDR25,-7.673536133
12971,ATP9A,-7.673732251
12972,TRAP1,-7.676302557
12973,SLC20A2,-7.677207465
12974,LEMD2,-7.677276196
12975,POU3F1,-7.678711311
12976,ECT2L,-7.679344315
12977,NFIL3,-7.680237159
12978,CABP1,-7.685982619
12979,INCENP,-7.68790199
12980,SKP2,-7.688414801
12981,NPTX1,-7.689352883
12982,ZNF566,-7.690051714
12983,KLHL30,-7.690462013
12984,CDCA7,-7.691677381
12985,FAM81B,-7.693186838
12986,KLHL26,-7.694048265
12987,GPSM1,-7.698209421
12988,PGM2,-7.700773727
12989,HCN4,-7.703365141
12990,MKRN2,-7.703398326
12991,ZNF837,-7.705240124
12992,CIITA,-7.706222151
12993,FIBCD1,-7.707668206
12994,SEC13,-7.711663578
12995,SYT9,-7.712593553
12996,KANSL3,-7.717464991
12997,SEC61A2,-7.718459707
12998,CEP85,-7.718822136
12999,CES1,-7.719319924
13000,TUBA1B,-7.719557067
13001,NOX5,-7.722583722
13002,ZNF597,-7.723499387
13003,MNT,-7.723680442
13004,GP2,-7.725257307
13005,UGT8,-7.727176803
13006,RMND1,-7.727207913
13007,PHF8,-7.734752579
13008,EHBP1,-7.735040809
13009,VGF,-7.736077162
13010,ONECUT2,-7.736144652
13011,NAE1,-7.737198528
13012,MMS22L,-7.744986187
13013,GRM4,-7.74587664
13014,PDHX,-7.747773566
13015,ZNF514,-7.74932341
13016,CRAT,-7.756870483
13017,NMD3,-7.757967808
13018,SLC32A1,-7.758101013
13019,PAPSS2,-7.758265702
13020,EPHA1,-7.758292366
13021,AAMP,-7.758332949
13022,ERCC5,-7.759000822
13023,CHST2,-7.762264679
13024,TTYH2,-7.763242346
13025,RBM22,-7.764536182
13026,PLD3,-7.766445372
13027,PACSIN3,-7.767297006
13028,SPTLC1,-7.767417692
13029,RASGEF1C,-7.76964014
13030,SLC46A2,-7.771646016
13031,LRFN1,-7.772142843
13032,SPATA21,-7.772609382
13033,PRAMEF11,-7.772945342
13034,STXBP5,-7.774238138
13035,USP8,-7.775935467
13036,LCAT,-7.776327439
13037,CHGB,-7.776516769
13038,ZNF239,-7.777093092
13039,AP4M1,-7.779249293
13040,TBX2,-7.780029769
13041,TMEM161B,-7.780552909
13042,CCZ1B,-7.78076811
13043,EVI2B,-7.782136489
13044,SDE2,-7.782730619
13045,MEX3A,-7.784852454
13046,TMPRSS4,-7.785038712
13047,ATRN,-7.787332443
13048,KLHL11,-7.790051149
13049,GLCCI1,-7.790392145
13050,SIGLEC5,-7.79177962
13051,SLC2A2,-7.79214843
13052,GRK6,-7.792324266
13053,RELT,-7.795722341
13054,CCT4,-7.796458635
13055,BMPR1A,-7.797256632
13056,SLC10A3,-7.797532383
13057,EBF3,-7.798941829
13058,DUOXA1,-7.799756043
13059,PIGZ,-7.806220865
13060,NRBP2,-7.808810531
13061,SLC25A25,-7.811216328
13062,GPR37,-7.813306974
13063,KRT39,-7.814157431
13064,PCDHB8,-7.817384564
13065,BORA,-7.818182825
13066,ELP4,-7.818523167
13067,CPNE1,-7.819930485
13068,MFAP1,-7.823208797
13069,PDZD3,-7.823664531
13070,RCOR2,-7.823749891
13071,ITFG2,-7.826207505
13072,LPCAT1,-7.827838123
13073,FAM90A1,-7.829412012
13074,SUSD1,-7.831160823
13075,COIL,-7.831251322
13076,MANEA,-7.831928708
13077,ECM1,-7.832176338
13078,PPP1R18,-7.832223457
13079,GDI1,-7.832556351
13080,PTPN7,-7.834181365
13081,LILRB5,-7.836336642
13082,PIWIL2,-7.836392742
13083,ENO2,-7.836398626
13084,CCDC78,-7.836822987
13085,ALOXE3,-7.839490243
13086,ZNF772,-7.840215602
13087,R3HDM1,-7.840364978
13088,ANKRD10,-7.84191585
13089,RANBP3L,-7.843388871
13090,SLC35F3,-7.844643042
13091,PPM1D,-7.84480311
13092,ZNF773,-7.844990231
13093,ENDOD1,-7.845085473
13094,FASTKD3,-7.845451396
13095,GAL3ST1,-7.846614163
13096,IFT57,-7.847821552
13097,NPTXR,-7.848361286
13098,SLC18A1,-7.848513334
13099,PLCB4,-7.849799622
13100,ARHGEF1,-7.849883285
13101,RBM42,-7.850187793
13102,ARID3A,-7.850489725
13103,INSM2,-7.850884459
13104,MINPP1,-7.853483045
13105,HCFC1,-7.855916152
13106,TRMT61B,-7.856317539
13107,GLB1L2,-7.856794402
13108,NPAP1,-7.85895082
13109,SLC25A13,-7.859697229
13110,CD3EAP,-7.860521727
13111,PHC1,-7.861335285
13112,HTR2A,-7.861756567
13113,VWA7,-7.863442479
13114,FBLN7,-7.864070851
13115,HSF4,-7.865767588
13116,AP1M1,-7.865859789
13117,IL15RA,-7.866599384
13118,KANK3,-7.867388813
13119,TUBA3D,-7.867471705
13120,TRIM27,-7.867964806
13121,CCNA2,-7.868203552
13122,ZNF497,-7.869693837
13123,NUP50,-7.870554998
13124,LRRC1,-7.873145138
13125,CSAD,-7.874134508
13126,MSN,-7.874796337
13127,ADAMTS9,-7.877648068
13128,ASCC1,-7.880876751
13129,METTL4,-7.880920963
13130,ADPGK,-7.881643755
13131,SEMA4D,-7.881755626
13132,UCHL5,-7.882893291
13133,FOXC1,-7.883861599
13134,TEKT2,-7.887508213
13135,EMID1,-7.889142821
13136,EVL,-7.889460533
13137,SGSH,-7.890906411
13138,LCT,-7.892575905
13139,PMPCB,-7.894474654
13140,SLC17A3,-7.894972528
13141,ANKRD35,-7.895629426
13142,ABCA12,-7.895705636
13143,SKA3,-7.897093143
13144,MDM4,-7.897969149
13145,AHCY,-7.899461401
13146,OSCP1,-7.901750949
13147,PPP2R5D,-7.901771349
13148,ZNF98,-7.902844233
13149,SRF,-7.903403172
13150,DMRT3,-7.905133054
13151,ERAL1,-7.905520785
13152,RAPGEF6,-7.906213098
13153,HECA,-7.906324984
13154,UBR7,-7.907924605
13155,FAM20C,-7.908378161
13156,TBC1D14,-7.909025744
13157,HM13,-7.909799649
13158,DPY19L1,-7.909879473
13159,ANKRD34A,-7.910357055
13160,TMEM145,-7.913201505
13161,PEPD,-7.913404395
13162,DHX33,-7.914418773
13163,LAD1,-7.915352016
13164,HSPD1,-7.917096702
13165,SRGAP1,-7.919976337
13166,AP1B1,-7.921076734
13167,CTTNBP2NL,-7.921307237
13168,KHSRP,-7.921687165
13169,LRRC37A3,-7.92345765
13170,SCCPDH,-7.923948025
13171,MAP3K8,-7.925201293
13172,UHMK1,-7.927340623
13173,ZNF432,-7.928595854
13174,TXNDC5,-7.930104925
13175,CATSPERG,-7.930247522
13176,CLCC1,-7.930574261
13177,ARHGAP1,-7.933377947
13178,ATP8B3,-7.934441311
13179,COG8,-7.936338185
13180,PAG1,-7.937823162
13181,STS,-7.938819347
13182,TRIM23,-7.941144568
13183,CPSF7,-7.943578116
13184,EHD1,-7.945929589
13185,KRT3,-7.947396328
13186,ZNF410,-7.947472483
13187,LCMT2,-7.947770938
13188,TAX1BP1,-7.94887726
13189,CCDC71,-7.950116232
13190,HTRA1,-7.953971622
13191,PPM1A,-7.956110769
13192,TTYH1,-7.956255259
13193,TRAIP,-7.956917248
13194,INSM1,-7.957470851
13195,ARRDC1,-7.958347725
13196,SLC36A1,-7.96101878
13197,ALOX15,-7.962283047
13198,GPR101,-7.965668976
13199,ZFP69,-7.966419527
13200,FECH,-7.966498906
13201,FGFRL1,-7.96683326
13202,ATG4D,-7.968660959
13203,PDK2,-7.969749846
13204,ETV5,-7.974399768
13205,PPM1F,-7.979248638
13206,RUFY2,-7.980208704
13207,ODC1,-7.980229862
13208,ZNF550,-7.980699164
13209,SOWAHC,-7.981913425
13210,TCF7,-7.982621458
13211,DPH2,-7.985319724
13212,FOXD3,-7.986443369
13213,PARS2,-7.989071695
13214,APCDD1L,-7.989729961
13215,ZNF776,-7.991625714
13216,PCED1A,-7.995205026
13217,ZBTB46,-7.99733787
13218,IFIT1B,-8.001071185
13219,SLC16A11,-8.002595533
13220,MAP3K9,-8.003131512
13221,CYP1A1,-8.004391864
13222,UGT2B28,-8.005085889
13223,MMRN1,-8.006690314
13224,LARP1B,-8.006789898
13225,BEST4,-8.007163481
13226,GK,-8.008777155
13227,TMCO6,-8.010352823
13228,VWA3B,-8.012911041
13229,TFEB,-8.014989669
13230,FKRP,-8.016322344
13231,ZNF296,-8.017092167
13232,CA9,-8.017247293
13233,ARSF,-8.018779967
13234,PGD,-8.019422069
13235,PNKD,-8.021006538
13236,SLC25A10,-8.0234442
13237,CERK,-8.024032321
13238,PRDM10,-8.025024316
13239,ZC3HC1,-8.025945678
13240,BCL3,-8.027659265
13241,IL18RAP,-8.031075112
13242,SLC22A10,-8.031081874
13243,FARS2,-8.032067574
13244,MAN2B2,-8.033140437
13245,KIF17,-8.033323901
13246,ATP6V1C2,-8.033427198
13247,UGT1A10,-8.034038621
13248,RPGRIP1,-8.035457463
13249,NAB2,-8.036378125
13250,EDAR,-8.037317712
13251,RHBDL3,-8.037905364
13252,CYP20A1,-8.038477024
13253,CYP26A1,-8.038740744
13254,CAMK4,-8.040185417
13255,CCDC96,-8.040372281
13256,ENPP6,-8.040544639
13257,PIGV,-8.043021715
13258,ANKRD2,-8.043541544
13259,ACOT9,-8.04390264
13260,HTR2B,-8.044906527
13261,ZNF70,-8.049751851
13262,MGAT3,-8.049973549
13263,LRRC8C,-8.050135905
13264,PIGU,-8.053449128
13265,KRT4,-8.053777586
13266,ARHGAP31,-8.053804398
13267,AGPS,-8.057284329
13268,ZNF230,-8.058787184
13269,BSCL2,-8.061942067
13270,SPHK2,-8.06329076
13271,CHGA,-8.067608175
13272,ANKRD13C,-8.068767474
13273,PAQR6,-8.07044969
13274,INPP5K,-8.070749606
13275,STK38L,-8.071125999
13276,ZBTB47,-8.071652216
13277,USP17L2,-8.071988836
13278,SMG5,-8.074741197
13279,EARS2,-8.078707816
13280,ARHGAP22,-8.07872313
13281,KLHL41,-8.080797125
13282,NCBP1,-8.084219383
13283,THRAP3,-8.084340642
13284,KRT8,-8.085521515
13285,ANKRD55,-8.085657523
13286,PPP1R12A,-8.088756417
13287,ZFP69B,-8.092637423
13288,FLT4,-8.093447258
13289,AMY2A,-8.096971983
13290,PGS1,-8.097032946
13291,SF3A2,-8.098032804
13292,UMPS,-8.100905761
13293,TNIP1,-8.104558476
13294,PHC3,-8.104813904
13295,KRT72,-8.105679322
13296,ANKRD33,-8.105880505
13297,GLG1,-8.10882035
13298,LIG1,-8.109607453
13299,BTN1A1,-8.109664326
13300,PRCP,-8.110304087
13301,KIAA0895L,-8.11826681
13302,ALOX15B,-8.118785899
13303,ZNF384,-8.119374409
13304,SIRPA,-8.120487428
13305,ZNF671,-8.124082557
13306,TPGS2,-8.133675888
13307,ABCG2,-8.135714709
13308,RDX,-8.136859278
13309,E2F3,-8.138270681
13310,PTK6,-8.138970288
13311,ABCB7,-8.139641127
13312,DEPDC1B,-8.140429891
13313,RHBDF1,-8.141561482
13314,GYG2,-8.141758234
13315,ZNF556,-8.142608486
13316,B3GALNT2,-8.145052236
13317,TUBG2,-8.146311024
13318,TCHP,-8.146416058
13319,CRHR2,-8.146658012
13320,TIMM50,-8.147217407
13321,SLC16A14,-8.148183741
