,gene length,silent,nonsense,splice site,missense,recurrent missense,frameshift indel,inframe indel,lost start and stop,expression_CCLE,replication_time,HiC_compartment,gene_betweeness,gene_degree,exp_mean,exp_std,methy_mean,methy_std,cna_mean,cna_std,3'UTR,5'UTR,SNP,DEL,INS
DAB2IP,0.029024266,0.001740654,-0.003863358,-0.001405408,-0.001411305,-0.002276765,0.000943764,-0.000578095,0,-0.009231128,-0.000727889,-0.008689062,-0.019567446,0.013475022,0.002261365,-0.002894063,-0.006079383,0.038625532,-0.004590486,0.00271469,-0.000781575,0,-0.006697099,-0.006317436,-0.009501848
DACH1,-0.005508113,-0.002260053,0.013657211,-0.001365351,-0.000991862,-0.002301123,0.00722567,-0.000622962,-0.000315817,0.003726621,0.003069693,-0.009198347,-0.020535728,0.002155402,-0.010687556,0.013384394,0.005677193,-0.001203729,-0.003487671,-0.004042751,-0.000858432,0,-0.016052269,-0.009210601,-0.007866584
DACH2,-0.006315242,-0.002035256,-0.001569762,-0.000443409,-0.000158994,-0.001866094,0.005327207,-0.00016839,-0.000173476,0.002913423,-0.000617465,-0.002861755,-0.037534368,-0.048589128,-0.009882648,-0.001392636,-0.000896896,0.000915909,-0.003933079,0.001858192,0.002957054,-0.000221181,-0.008348819,-0.006708585,-0.004653082
DACT1,0.005141169,0,-0.003110819,-0.000782118,-0.001541784,-0.00251672,-0.004900081,-0.000350521,-0.000494567,-0.000101707,-0.000838859,-0.000561667,0.008827112,-0.027458816,-0.007940431,-0.00201107,0,-0.00895611,-0.001079076,-0.004609003,-0.001298527,0,-0.017189141,-0.004525775,-0.007028543
DAGLA,0.018429094,0.005711512,-0.001972003,-0.001219028,-0.002272384,-0.001805869,-0.005665082,-0.000407858,-0.000350312,0.002607248,-0.00501717,0.02752327,-0.020706651,-0.049387663,-0.004312093,-0.000700007,-0.005361726,-0.011213406,0.005107736,-0.000579967,-0.001937459,0,-0.009544771,-0.005879804,-0.005444086
DALRD3,-0.008609745,-0.00080904,-0.003105537,-0.000711722,-0.000927301,-0.001818372,-0.004908832,-0.000130879,-6.80E-05,0.001706883,-0.0014487,0.000846061,-0.018886526,-0.034440794,-0.002603136,-0.001210191,-0.004605522,-0.005602,-0.000528403,-0.003056604,-0.000679842,-5.45E-05,-0.010566049,-0.00603972,-0.005425723
DAND5,-0.003866356,-0.000699811,-0.002410224,-0.000595742,-0.000257878,-0.001748592,-0.002955453,-0.000303448,-0.000366372,0.002000595,-0.001385055,0.00251818,-0.032152741,-0.048763425,-0.005822545,-0.001252322,-0.000382444,0.00511991,0.000663101,-0.003459089,-0.001080959,0,-0.009119069,-0.004694332,-0.004455839
DAP,-0.006901184,0.001461534,-0.004720862,-0.000630204,0,-0.001749738,0.004775613,0,0,-0.004471112,-0.001313658,-0.004826688,-0.024327031,-0.043774129,0.018347099,-0.003828914,0.0012314,-0.005318922,-0.003293638,0.00179305,-0.000246229,0,-0.023920079,-0.005080539,0.057395752
DARS2,-0.006333597,-0.001416647,-0.005939701,-0.000717936,0.001656622,-0.002459934,0.000679498,-0.000604364,-0.000232844,-0.00497784,-0.003334738,-0.009183088,-0.020790456,-0.03001215,0.0009834,-0.002242004,0.002534096,-0.007372257,-0.003519693,-0.003641868,-0.000542723,0,0.016949054,-0.00713086,-0.006391308
DAW1,-0.012095588,0,-0.002221188,-0.000690907,-0.001624977,-0.001772957,-0.003358031,-0.000469284,-0.000198279,-0.000582428,-0.001520939,-0.005569211,-0.020251261,-0.03493571,-0.005719413,-0.001910129,-0.004618237,-0.005625942,-0.002117623,-0.002712357,-0.001132072,-0.00204663,-0.008945,-0.004579836,-0.005057623
DBR1,-0.009346674,-0.001159206,-0.002192433,-0.000966609,-0.000566684,-0.002083616,0.005141028,-0.000412233,-0.000431906,-0.00086859,0,-0.005702521,-0.017985418,-0.030192616,-0.002841949,-0.003659304,-0.005173534,-0.007184713,-0.002654465,0,-0.001102746,0,-0.019874982,-0.006341128,-0.005226752
DBT,-0.015577581,-0.001361979,-0.002843313,-0.000931033,-0.001463638,-0.002405539,-0.004455784,-0.000344832,-0.000336985,-0.001379181,-0.000286018,-0.006537629,-0.022007196,-0.006879174,-0.002884405,-0.00606433,0,-0.007246216,-0.003417622,0,-0.000913834,0,-0.024112756,-0.006349813,-0.006599624
DBX2,-0.010750615,-0.001314197,-0.002047151,-0.000812651,-0.001159257,-0.001963837,-0.002676977,-0.000278743,-0.00021395,-0.001005396,0.002135052,-0.004432067,-0.025277109,-0.038715636,-0.006746874,-0.001439766,-0.005078925,-0.005070442,-0.002182636,-0.00223618,-0.000826157,-6.02E-05,-0.008060529,-0.004925121,-0.004616223
DCAF12L1,-0.010155062,-0.001519822,-0.001922011,-0.000772853,-0.000607893,-0.002159911,0.002506642,-0.000421366,-0.000295404,0.003316348,-0.000368528,-0.005437821,-0.029184213,-0.039446762,-0.005969436,0.001688368,-0.005517342,-0.005655124,-0.000418932,-0.002335859,-0.000430969,0,-0.007473049,-0.006821266,-0.004996217
DCAF7,-0.019657168,0.003473596,-0.002942915,-0.000896829,-0.008726584,-0.002480944,-0.002969149,0,0,-0.000992969,-0.001940508,-0.009600187,0.036353101,0.061324675,-0.005641507,0.001959436,-0.007416307,-0.009335804,-0.001448489,0.009567095,-0.001587731,-0.000184553,0.050128364,-0.007093552,-0.00786098
DCBLD1,-0.008062186,-0.001241439,-0.002127825,-0.000950053,-0.001162004,-0.002042685,-0.003536685,-0.000289219,-0.000343989,-0.001674435,-0.000775465,-0.006165956,-0.019980712,-0.039904781,-0.006192279,-0.000944481,-0.005461763,-0.005635888,-0.003424146,0.001394899,-0.000870553,-0.00020087,-0.009585685,-0.005171909,-0.005405514
DCDC2B,-0.014815007,-0.002996984,-0.002442695,-0.000782306,-0.003506932,-0.001788524,0.003447847,0,-0.000327484,0.002582141,-0.0022352,-0.002429344,-0.013623872,-0.034559623,-0.001139657,-0.000266415,-0.004846892,-0.006487588,0.002509171,-0.003683076,-0.001059812,0,-0.009568136,-0.007012391,-0.005079988
DCLK1,-0.003752771,0.000533628,-0.002604874,-0.001290975,-0.000429563,-0.00230109,0.002002763,0,0,0,0.005927766,-0.010298083,-0.026185157,-0.042552535,-0.003715999,0.002134003,-0.003207983,-0.007974299,0,0.002878086,-0.001418181,0,0.018124599,-0.006974498,-0.005793319
DCLK2,0.003751139,-0.001549428,-0.00198722,-0.001017618,-0.000433578,-0.002152719,0,-0.000212411,-0.000339465,0,-0.001274973,-0.006018279,-0.031550391,-0.044644138,-0.006933699,-0.001157442,-0.004041189,-0.006344457,-0.000974778,-0.00036765,-0.001478143,0,-0.003494941,-0.006621938,-0.005555163
DCLRE1B,-0.008117901,-0.002821241,-0.00229218,-0.000833518,-0.002404958,-0.002139398,0.005031616,-0.000151568,-0.000236877,-0.001442967,-0.000459133,-0.005955407,-0.026262216,-0.035407874,-0.005700648,-0.001813847,-0.004106279,-0.005945173,0.002156043,-0.001043226,0,0,-0.010210889,-0.006817634,-0.005637489
DCP1B,-0.010852224,0,0.012115416,-0.001434537,-0.003923177,-0.00255606,-0.007963121,-0.000591268,-0.000475485,-0.004831196,0.002711364,-0.002093152,-0.015383789,-0.00673056,-0.009348555,-0.004844145,-0.007314927,-0.008088112,-0.003024552,-0.001505136,-0.00038004,0,-0.017129246,-0.007969498,-0.008500765
DCP2,-0.024038775,0.002637681,-0.003973507,-0.000386003,-0.008739156,-0.002204487,-0.002674223,-0.000275977,-0.000576977,0.001799676,-0.005086804,-0.008627633,0.025210712,0.047549409,0.002703484,-0.006515339,-0.013536981,-0.010948393,-0.00458967,-0.005428503,-0.001665256,0,-0.033901955,-0.004357661,-0.007843571
DCST2,-0.000466235,0.002686523,0.006797574,-0.000907256,-0.001473715,-0.002192038,-0.0018752,-0.000348517,-0.000527749,0,-0.002190141,0.00270002,-0.037189093,-0.050621822,-0.008580856,-0.001066573,-0.002763364,-0.001130669,0.001591734,-0.001080834,-0.000772381,0,-0.004561536,-0.005938121,-0.00555966
DCSTAMP,-0.012603057,0.000848783,-0.002044891,-0.000548998,-0.001321524,-0.001890915,-0.003093917,-0.000214733,-0.000188741,0.00306978,0.001609679,-0.006975959,-0.025176955,-0.03609343,-0.006244241,-0.002239104,-0.004134288,-0.005695585,-0.001984586,-0.002745358,-0.001052584,0,-0.012470687,-0.004164832,-0.004399481
DCT,-0.007945494,-0.000422795,-0.002022549,-0.000650669,0,-0.002061233,0.002500519,-0.000361994,-0.000239121,-0.001152383,0,-0.007946405,-0.030918307,-0.041004786,-0.004151457,-0.001255578,0,0.003863264,-0.002227181,0.002558794,-0.000993778,0,-0.009452217,-0.006410634,-0.005175905
DCTN2,-0.032241081,0.008505606,-0.003970791,0,-0.01256247,-0.002509321,0,0,-0.000585792,-0.006576227,-0.007412815,0.005803432,0.047082453,0.062532923,0,-0.012336821,-0.002162418,-0.003246176,0.002512072,0.003771575,0,0,-0.033365631,-0.004074555,-0.00677673
DCTN4,-0.017395259,-0.002333624,-0.004833533,-0.00163855,0.002730435,-0.002353763,-0.002672979,0,-0.000517751,0,-0.004042755,0.003999595,-0.003975908,0.015254732,0.001547837,-0.002826382,0.00119283,-0.00594494,-0.001237513,-0.006391861,-0.001288645,0,-0.017747914,-0.004112189,-0.007310343
DCUN1D5,-0.014724576,-0.00088925,-0.00296939,-0.001039156,-0.00041738,-0.002516702,-0.007343553,-0.000443799,-0.00043104,-0.00168982,0.000919773,-0.004590356,-0.015610311,-0.000374039,-0.005726546,0.001349272,0,-0.009339277,-0.000685754,0.001225038,-0.001578772,0,-0.018354787,-0.008139376,-0.006028678
DDB1,0.051343341,0.011341165,-0.001561691,0,0.000809095,-0.002159503,-0.003250895,0,-0.000831184,-0.015688254,-0.0066936,-0.004256954,0.123967959,0.19201779,-0.018141425,-0.007308098,0.006079679,-0.002255402,-0.003752183,-0.002959119,-0.001137372,0,-0.003380607,0.000745406,-0.006969485
DDC,-0.01175888,-0.001237381,0.009161915,-0.000787684,-0.000677834,-0.001901904,-0.003404245,-0.000549688,-0.000175857,-0.00196595,-2.87E-05,-0.006911623,-0.020341538,-0.040393016,-0.007501644,0,-0.005672946,-0.006236272,-0.002223574,-7.02E-05,-0.000839334,-0.000264774,-0.013861578,-0.004583866,-0.005743318
DDI1,-0.015125832,-0.002911595,-0.003211417,-0.000969389,-0.001895568,-0.001981631,-0.003225679,-0.000577139,-0.000367167,-0.003448848,-0.001323714,-0.008641454,-0.007809367,-0.026101902,-0.004087128,-0.003837819,-0.006273308,-0.007687594,0.001786022,-0.00175635,-0.001400939,-0.000196413,-0.010162454,-0.005376777,-0.006029302
DDX11,0.006126304,-0.00324368,0.010755499,-0.001045812,-0.003156262,-0.002547314,0.005480588,0,-0.000499278,-0.002317376,0.002250485,-0.009908182,-0.022425859,-0.039963445,-0.005213518,-0.002928534,-0.001051582,-0.007768008,0.000820788,-0.003025733,-0.001063918,0,-0.016010432,-0.008599771,-0.006563443
DDX19B,-0.035440857,-0.006445444,-0.003920463,-0.000611338,0.000543129,-0.002389579,0.004644455,0,-0.000437674,-0.009367348,0.004626068,0.010917275,0.060233188,0.05901302,0.003638179,-0.00900696,-0.003577071,0.003311077,0.022129608,0,0.000828132,0,-0.007853843,-0.008063095,-0.00716894
DDX24,0.005390389,0,-0.004032183,-0.000940692,0.005268855,-0.001923786,-0.002127339,0,-0.000440838,0.008938105,0.004205451,0.01428493,0.056971798,0.091894329,-0.009350845,-0.014904565,-0.010809203,-0.010915277,-0.005251425,0.00086832,-0.004308134,0.000620206,-0.008083108,-0.005352948,-0.007614807
DDX26B,0.001933268,-0.001431208,-0.002831759,-0.001071294,-0.002651439,-0.00190715,-8.69E-05,-0.000335361,0,-0.001977703,-0.001561866,-0.003777808,-0.026982656,-0.046932953,-0.004278237,-0.001749472,-0.006182406,-0.007765776,-0.001989796,-0.003184925,-0.000698615,0,0.013123981,-0.008712247,-0.006203291
DDX31,0.006235118,-0.002537643,-0.002932071,-0.000483464,-0.004255129,-0.002042333,0.003290943,0,0,0.001143461,0,0.014240006,-0.020638303,-0.017437634,-0.002762724,-0.010166154,0.003943485,0.002935705,-0.005241282,-0.004409952,-0.001376191,0,-0.0125759,0.013375704,-0.005918408
DDX39A,-0.03290109,-0.0089807,-0.003347274,-0.001002421,-0.001477358,-0.002354426,-0.001880092,-0.000129478,-0.000579499,-0.001462345,-0.002256309,0.00644264,0.026522119,0.058758386,-0.011266572,-0.006570103,-0.011421528,-0.007410476,-0.005154517,-0.002215656,-0.001323141,0,-0.024939157,-0.004191404,-0.006686654
DDX4,0.002543242,0.002180463,-0.002454343,-0.001046034,-0.001025688,-0.002271377,0.005570703,0,0,-0.003254802,-0.001670924,-0.000294287,-0.024314276,-0.036643327,-0.003514423,-0.003764697,0.017325062,-0.00115181,0.00524297,-0.003552923,0.001227633,0,-0.009337385,0.007897884,-0.006018713
DDX41,-0.010092469,-0.00485315,-0.005040931,-0.000856915,0.003308644,-0.002787529,-0.008233128,0,-0.000182775,0.001258238,-0.005484794,0,0.011247129,-0.008616435,0.004261545,-0.002743011,-0.004302712,-0.015233914,0,-0.00589197,-0.001327894,0,-0.014548143,-0.006460353,-0.0085322
DDX42,0.002846741,0.006987401,0.024758435,-0.001575373,-0.000747509,-0.002272526,-0.004324088,-0.000608789,-0.000466448,0.003869401,-0.004472457,-0.016228283,0.027426264,0.047047865,-0.008615264,-0.000986628,0.001806947,-0.005811919,-0.014449664,-0.00120546,-0.000885005,-0.009624086,0.046950643,-0.002225832,-0.00802142
DDX43,-0.004722169,-0.000660697,-0.002908303,0.0231969,-0.00109061,-0.001863725,-0.003576548,-0.000259727,-0.000205155,-0.003141313,-0.000845644,-0.004835321,-0.01737004,-0.042242889,-0.000193566,-0.001236648,-0.004025498,-0.000131934,-0.002230104,-0.003830112,-0.000673431,0,0.016112513,-0.003876029,-0.006645572
DDX46,0.02054837,-0.00448351,-0.003322829,-0.001147127,0.00326017,-0.002597829,0.007010322,0,-0.000297302,-0.000444931,-0.005600023,0.003761653,0.025780585,0.039580537,0.004653749,-0.013354748,-0.009224995,-0.010583644,-0.004983223,-0.004305619,0.009190013,0,-0.014530675,-0.007684234,-0.009194621
DDX53,-0.003572038,-0.001950264,-0.002156115,-0.00091102,-0.000838987,-0.001547428,-0.003581282,-0.000277944,-0.000253988,-0.001125934,-0.000764205,-0.006288787,-0.023741641,-0.043730853,-0.003741146,0,-0.005128497,-0.00651013,-0.002513849,0.005478201,-0.001216201,0,-0.010865711,-0.004418396,-0.004742265
DDX55,-0.009519732,-0.00396468,-0.003236531,-0.000895194,-0.004144337,-0.002381857,-0.003997328,-0.001321799,-0.000625341,-0.004724048,-0.001956648,0.002598138,0.036796647,-0.022186949,-0.007390186,-0.0064664,-0.001496156,-0.012552784,-0.005825306,-0.004533639,-0.000603677,0,-0.015710527,-0.005654919,-0.00710523
DDX59,-0.008165256,-0.003557659,0.012975011,-0.000843157,0.000993916,-0.002556784,-0.001977162,-0.000362971,-0.000135338,-0.000353561,0,-0.006948399,-0.026266181,-0.041373755,-0.006206392,-0.002014648,0,-0.003772766,0.002972352,0.001224312,-0.000535283,0,-0.012558179,-0.007216638,-0.005219944
DDX60,0.026143889,-0.001671633,-0.00277671,-0.000937353,-0.003184644,-0.001471712,0.007215613,-0.000498574,0,0.002523787,-0.002440984,-0.007357431,-0.042616279,-0.046251814,0.006023351,-0.00156182,-0.00578415,-0.008316989,-0.004713377,0.001772673,-0.002065026,0.001436874,-0.00999832,0.007576788,-0.005087498
DEF6,-0.007353873,-0.005580172,-0.002538466,-0.001403012,-0.005595716,-0.002435582,0.005947565,-0.000538129,-0.000962879,-0.010442589,-0.003721234,0.000907316,0.041864002,0.020371323,-0.001886042,0,-0.001581229,0.00083329,-0.008926582,-0.008800122,-0.002116756,0,-0.03351235,-0.005554046,-0.007444624
DEFA4,-0.003606858,-0.001091561,-0.002198287,-0.000548955,-0.001314043,-0.001899181,-0.002604248,-0.000205671,-0.000401506,-0.000985063,-0.00068121,-0.006425918,-0.026841521,-0.039089688,-0.00684223,-0.004106442,-0.001254508,0,-0.002461738,-0.003398971,-0.000987541,-3.24E-05,-0.013036411,-0.005147812,-0.004593874
DEFB1,-0.004802698,-0.00112032,-0.001864017,-0.000920569,-0.002619709,-0.001436632,-0.00354644,-0.000296729,0,-0.000808433,0.00179074,-0.006473235,-0.028362899,-0.042132788,-0.008760619,0.005543638,-0.001680654,-0.000231624,-0.003121122,0,-0.000743211,-0.000107837,-0.013786495,-0.006203712,-0.00449883
DEFB121,-0.002750831,-0.001205515,-0.002125229,-0.000656295,-0.001408834,-0.001742326,-0.002294711,-0.000347595,-0.000191564,-0.002820102,-0.001208857,0.000953945,-0.025663663,-0.038770367,-0.006433482,-0.004482127,-0.005549727,-0.006259669,-0.000849633,-0.000141737,-0.000744761,-0.000456119,-0.014634595,-0.0056859,-0.004285928
DEFB125,-0.006708608,-0.001232316,-0.001874169,-0.000792748,-0.00131474,-0.001665019,-0.002514868,-0.00038645,-0.000124997,0.003548201,-0.000944472,-0.00558032,-0.026682712,-0.042230939,-0.005436295,-0.004071497,-0.001681243,0.004021425,-0.002621369,-0.003716701,-0.000601816,-0.000173416,-0.013316079,-0.005628312,-0.004454737
DEFB129,-0.006987209,-0.001246612,-0.002119172,-0.000325027,-0.001116973,-0.001690808,-0.003041735,0.007058116,-0.000398729,0,-0.00094099,-0.003323577,-0.027358969,-0.040735332,-0.006295271,-0.00361073,-0.000787425,0.00204145,-0.0024595,-0.003084491,-0.001284995,0,-0.013957025,-0.006293414,-0.004654352
DEFB131,-0.005368599,0.00085853,-0.002364195,-0.000759798,-0.001532503,-0.001820564,-0.002570749,-0.000164256,-0.000154329,-0.00112969,0.002075467,-0.006853317,-0.02517804,-0.037527985,-0.004273092,-0.00376733,-0.005071541,-0.005726142,-0.001985843,-0.002549675,-0.001187894,-8.42E-05,-0.013505761,-0.004705385,-0.004408702
DENND1A,0.014931683,-0.001983227,-0.002844805,0.026239265,-0.000241557,-0.001845881,-0.002327994,-0.000443442,-0.000193463,-0.000952426,-0.000548143,-0.000383004,-0.043220346,-0.047703596,0.001270742,-0.001715439,-0.004466132,-0.006159212,-0.003232745,-0.003976039,-0.00073753,0,0.016245177,-0.002809586,-0.005515067
DENND1B,-0.000624877,0,-0.00241117,-0.000906703,0,-0.002027373,-0.003701506,-0.000432312,-0.000298426,-0.001777867,-0.002090163,-0.005019672,-0.032008864,-0.044297576,-0.006087977,-0.000974231,-0.005029143,-0.006979267,-0.000196123,-0.000840619,-0.001444635,-0.000112867,-0.003374583,-0.004250865,-0.004868805
DENND2A,0.010201905,-0.002702877,-0.002148157,-0.001008259,-0.000669246,-0.001750885,-0.002419956,-6.76E-05,-9.15E-05,-0.00210028,-0.001129642,-0.001864618,-0.032838504,-0.049631224,-0.005483476,-0.002375971,-0.004941411,-0.00724644,-0.000795157,0.001083129,-0.00110992,0,-0.008466793,-0.003702586,-0.004924781
DENND2C,0.006465934,0,-0.002395905,-0.00075334,-0.000578572,-0.0022064,0.002048329,-0.000380752,-0.000298799,-0.002650574,-0.001428241,-0.005395627,-0.032933508,-0.0451626,-0.005647797,-0.001824807,0.00152148,-0.005699806,-0.001759819,-0.002314041,-0.001007851,0,-0.009031112,-0.007784562,-0.005180111
DENND2D,-0.021507481,-0.001905965,-0.003995589,-0.000992492,-0.0024254,-0.00228789,-0.007917525,-0.000386096,0,-0.005539299,0.002088369,0.005393533,-0.013594503,0.003364559,0.002147357,0.000793266,0.000879303,0.015344655,-0.001057823,-0.005140031,-0.000433487,-0.00037745,-0.022724009,-0.008321424,-0.007588777
DENND5A,0.017764475,0.002421366,0.020113691,-0.001640225,0.000890536,-0.001772088,0.001046946,0,0,-0.002462739,-0.00302187,-0.002428837,-0.027857615,-0.050810918,0.013038269,0.002615703,-0.005871317,-0.008531464,0.005327133,-0.005663883,0.004303803,0,0.03558316,-0.006858533,-0.007012644
DENND6A,-0.007522883,-0.00314152,0.011322985,-0.001087707,0,-0.001799995,-0.004442403,-6.17E-05,-0.000105426,-0.003679474,-0.002112616,-0.001845669,-0.021970507,-0.040335276,-0.010121185,-0.002914843,-0.006130224,-0.006706909,0,0,-0.000603836,0,-0.009073406,-0.005606286,-0.006459621
DENND6B,-0.006236407,-0.001528001,-0.002252471,-0.000938801,-0.000661946,-0.001888922,-0.0033088,-0.00040578,-0.000253695,-0.003355244,-0.000875092,-0.005134474,-0.018814948,-0.036853437,-0.004829708,-0.002119274,-0.004796937,-0.005554748,-0.001996722,-0.002908183,-0.00111208,0,-0.010730768,-0.004402023,-0.005225736
DEPDC1,0,-0.001466892,-0.002161955,-0.001019364,-0.002236819,-0.00211103,-0.004093842,-0.000300168,-0.000209844,-0.001297375,0.000840755,-0.004956407,-0.030540953,-0.045078859,-0.007217161,-0.001380934,0.001115353,-0.004391022,-0.002047482,-0.001110599,-0.000576172,0,-0.008610689,-0.005538341,-0.00536582
DEPDC4,-0.011812506,0.000909811,-0.002650532,-0.001036232,-0.000538903,-0.001958518,-0.002834071,-0.000411945,-0.000299259,-0.002419605,0.001231624,-0.005901314,-0.030047709,-0.040743057,-0.006289841,0.000771434,-0.000429535,-0.001484513,-0.002556334,-0.002528035,-0.000571678,0,-0.002021831,-0.004528257,-0.00446196
DEPDC5,0.024307104,0.002031016,-0.004268661,-0.001324407,0.003151824,-0.001316638,0.004808133,-0.000434109,-0.000353801,-0.00399867,-0.002334249,-0.007760817,-0.044563572,-0.050859877,-0.005161344,-0.003092499,-0.005284215,-0.008451232,0.011484979,-0.003513803,-0.001892626,-0.000195029,0.010872156,0.006033223,-0.006567081
DEPDC7,-0.011519458,-0.000763937,0.013291802,0.013352382,-0.003538036,-0.002017007,-0.002869952,-0.00045944,0,-0.003028812,-0.001894996,-0.001627894,-0.020604924,-0.040669618,-0.006483386,-0.001603225,-0.005363221,-0.005592319,-0.002861333,-0.003238305,-0.000779782,0,-0.011537585,-0.004027684,-0.006276036
DET1,-0.011147906,-0.002569407,0.012262154,-0.001133811,-0.001391781,-0.001913451,-0.005973203,-0.000470812,0,-0.002202389,0.002251728,-0.009073038,-0.0216185,-0.026672316,-0.008651369,-0.003542602,-0.005559437,-0.007198989,0.002122607,-0.002501283,-0.000852301,0,-0.016257146,-0.00641694,-0.007674004
DFNA5,-0.012084663,-0.001327453,-0.002053636,-0.000780324,-0.001951812,-0.001871642,-0.004016697,-0.00022852,-0.000274482,-0.002465776,-0.000741353,-0.005821744,-0.014982665,-0.037239917,-0.006276795,-0.00097555,-0.004818765,0.002718126,-0.003318418,-0.000272963,-0.000724417,-7.84E-05,-0.015377981,-0.006230595,-0.004987735
DFNB31,0.004018359,-0.002856606,-0.002827688,-0.000565481,-0.000650275,-0.002189037,-0.002268818,-0.0005387,-0.000290509,0,0,-0.006888579,-0.035540163,-0.045000228,-0.006157615,-0.002631907,0.001588422,-0.00532516,0.001180651,0.00090421,-0.000820156,0,-0.009010578,-0.003503689,-0.005024936
DFNB59,-0.013254161,-0.001561918,0.009486145,-0.000972582,-0.001651142,-0.00176719,0.002822681,-0.000481976,-0.000333237,-0.000377811,0,-0.000574915,-0.028343709,-0.039906328,-0.007906706,-0.000944276,-0.004289679,-0.005380758,-0.001731502,-0.000581455,-0.000974252,0,-0.017369453,-0.006553348,-0.005322335
DGAT2L6,-0.013605861,-0.000129753,-0.002022828,-0.000386523,-0.001424578,-0.001654582,-0.004224819,-0.000379747,-0.000334216,-0.001818217,-0.000990074,-0.006643726,-0.027787516,-0.04560669,-0.004374489,0,-0.001360414,0.004570214,-0.003375215,0.004177027,-0.000821304,-0.000100112,-0.008371546,-0.004688063,-0.004831165
DGCR14,-0.015070538,0,-0.005059747,-0.001444513,0.000752057,-0.002180915,-0.005982371,0,-0.000271778,-0.004033525,-0.000752643,-0.009353947,-0.026981674,0.003763119,-0.002787138,-0.004784939,0.001828981,-0.009077266,-0.002173645,-0.000163977,-0.000564081,0,0.035445249,-0.005256452,-0.007748737
DGKB,-0.000778954,-0.003935239,-0.003051558,-0.001446078,-0.005653311,-0.001537502,0.002070913,-0.000749018,0,0.00245846,0.001201047,-0.010903675,0.009647862,-0.045225204,-0.009452251,-0.002017734,-0.006250446,-0.007607544,0.000845629,0.000645646,-0.002047667,-0.000196454,-0.017557919,0.001876182,-0.006876525
DGKG,0.007824507,-0.00194549,-0.002853349,0.015844774,-0.003178939,-0.001879644,-0.00248621,-0.000166431,-0.00032059,-0.00205437,0,-0.001400226,-0.030909073,-0.052231538,-0.00253816,-0.00255391,0.012290069,0.014646364,-0.002541127,-0.004464892,0,0,0.035960322,-0.002644983,-0.005724158
DGKH,0.012860028,-0.00283781,-0.003292529,-0.001048986,-0.004614422,-0.001833239,-0.004026919,-0.000167284,-0.000296076,-0.001391003,-0.000555077,0.029418494,-0.025587082,-0.047047154,-0.008295464,-0.000810836,0.004296752,-0.009252213,0.006179682,-0.00417034,-0.001064856,0,-0.00101489,-0.006262986,-0.005369986
DGUOK,-0.035606769,-0.002184005,-0.004222183,-0.001183244,0.001656141,-0.002243267,-0.000325421,-0.000222838,-0.000554713,-0.006558038,-0.006737395,-0.00061828,0.041292369,0.05399734,0.006176741,-0.005676375,-0.002380602,-0.019646313,0.002485834,-0.004123348,-0.000488961,0,-0.035158543,-0.003090625,-0.006128842
DHCR24,-0.012040372,-0.002749596,-0.00343593,-0.001016045,0,-0.002178879,-0.004493624,-0.000375639,-0.000238115,-0.003206727,-0.002225455,-0.003540858,-0.020711203,-0.032406695,0.003799385,-0.00375491,-0.001698309,-0.005294053,-0.003394213,-0.000203407,-0.000813437,0,-0.011068272,-0.00538467,-0.006181743
DHCR7,-0.012716217,-0.003008523,-0.00479382,-0.001213228,0.001373556,-0.002331867,-0.003102385,-0.000420216,-0.000248749,-0.005081776,0.005166543,0.01526325,-0.020505639,-0.036068559,0.000835996,-0.002063115,-0.006547639,-0.008316401,-0.002795407,0.002570216,-0.000547086,0,-0.003732878,-0.005231547,-0.005882989
DHDDS,-0.014023042,-0.004032252,-0.003116188,-0.000929981,-0.002885891,-0.00194069,-0.003751095,-0.000345939,-0.000237865,0.000726697,-0.002316815,-0.002044433,-0.027170991,-0.042090658,-0.000700319,-0.003718501,0,0.004374072,-0.001119372,-0.002956118,-0.002061338,0,0.010636549,-0.004922804,-0.005485792
DHDH,-0.017560069,-0.000212522,-0.003059733,-0.001074654,-0.003954943,-0.00200265,-0.002426482,0,-0.000269463,0.002707487,-0.001760196,0.004558716,-0.024446725,-0.043441341,-0.002614152,-0.002324348,0.022020645,0.002017269,-0.00186954,-0.004244502,-0.00142654,0,-0.015677782,-0.0032197,-0.004474399
DHFR,-0.008878397,0,-0.003189719,-0.000659074,-0.001140335,-0.002212802,-0.003041325,-0.000548874,-0.000251061,-0.0005708,0.004339006,-0.000460056,-0.018930331,-0.035252138,-0.006152536,-0.001208039,-8.68E-05,-0.007195912,-0.00211856,-0.002941299,-0.001048677,0,-0.016437022,-0.004843115,-0.00442771
DHODH,-0.015586105,-0.001777171,-0.002648213,-0.000681113,-0.001289539,-0.00204619,0.00635297,-0.000384213,0,-0.003233096,0,-0.007582211,-0.015887211,-0.030598565,-0.009728118,-0.000643528,0.001518429,0.027783018,0.005096098,0.005350328,-0.001344055,0,-0.014433773,-0.006962388,-0.005673836
DHRS12,-0.011432927,-0.000712281,-0.002149983,-0.000891866,-0.000936144,-0.001591432,-0.002452321,-0.000405752,-0.000215669,-0.000598562,-0.001308041,-0.00157963,-0.023523465,-0.039408811,-0.005600445,0,-0.005410229,-0.0053209,-0.002298728,0.000857397,-0.000846604,-5.51E-05,-0.011244013,-0.004768125,-0.004290562
